date,rubidium
YYYY-MM-DD,ppb
2014-12-07,0.8426500000000001
2015-01-24,0.7854300000000001
2015-02-07,0.88356
2015-03-16,0.75832
2015-04-19,0.67305
2015-05-11,0.55564
2015-05-24,0.55061
2015-06-02,0.6254899999999999
2015-06-18,1.08729
2015-07-02,0.6349899999999999
2015-07-15,1.0727200000000001
2015-08-02,0.86231
2015-08-09,0.8018500000000001
2015-10-04,1.28578
2015-10-13,1.27085
2015-10-26,1.20617
2015-11-09,1.1269500000000001
2015-11-23,1.18042
2015-12-09,1.11036
2015-12-30,1.12766
2016-01-08,1.14096
2016-01-18,1.10326
2016-01-28,1.062
2016-02-12,1.1555
2016-02-21,1.1394799999999998
2016-03-09,1.156
2016-03-24,1.09061
2016-03-31,1.07897
2016-04-08,0.6788
2016-04-21,0.65291
2016-05-02,0.6901500134999999
2016-05-12,0.7222770027000001
2016-05-20,0.6181032339999999
2016-05-27,0.6851075327999999
2016-06-04,0.7409648050000001
2016-06-11,0.6788009838
2016-06-17,0.6876599999999999
2016-06-27,0.66659
2016-07-08,0.69249
2016-07-15,0.64521
2016-07-22,0.72214
2016-07-29,0.7208000000000001
2016-08-05,0.7247199999999999
2016-08-12,0.7326199999999999
2016-08-19,0.6951400000000001
2016-08-26,0.71506
2016-09-02,0.72515
2016-09-09,0.7179199999999999
2016-09-16,0.7471800000000001
2016-09-23,1.64496
2016-09-30,0.77138
2016-10-12,0.7783
2016-10-19,0.64963
2016-10-27,0.73011
2016-11-03,0.75826
2016-11-12,0.68975
2016-11-23,0.73201
2016-12-04,0.58811
2017-04-12,0.68865
2017-04-30,0.72648
2017-05-14,0.65857
2017-05-30,1.16641
2017-06-15,0.71488
2017-06-30,0.7169000000000001
2017-07-30,0.67938
2017-08-25,0.7364999999999999
2017-09-14,0.88639
2017-09-27,0.76079
2017-10-14,0.7562800000000001
2017-10-23,0.77288
2017-11-16,0.71189
2018-03-03,0.63079
2018-05-07,0.59355
2018-05-25,0.63886
2018-06-08,0.65517
2018-06-15,0.66569
2018-06-25,0.67164
2018-07-09,0.7190000000000001
2018-07-15,0.74959
2018-08-10,0.7480100000000001
2018-08-17,0.71173
2018-08-24,0.71117
2018-09-07,0.7313999999999999
2018-09-14,1.02774
2018-09-21,0.7331799999999999
2018-09-28,0.82759
