date,aluminum
YYYY-MM-DD,ppb
2020-01-24,0.0
2020-02-26,0.0
2020-03-04,0.0
2020-03-10,0.0
2020-06-27,81.51324000000001
2020-07-01,59.8283
2020-07-06,49.503370000000004
2020-07-13,59.15269000000001
2020-07-20,44.367979999999996
2020-07-22,33.90388
2020-07-28,37.24085
2020-08-04,50.393420000000006
2020-08-11,38.02986
2020-08-18,39.14523
2020-08-26,27.64849
2020-09-01,29.99119
2020-09-08,18.34063
2020-09-15,23.28814
2020-09-21,25.273919999999997
