date,manganese
YYYY-MM-DD,ppb
2014-12-12,0.27529000000000003
2015-02-07,0.19352000000000003
2015-03-16,0.1874
2015-04-19,0.22381
2015-05-11,0.10557
2015-05-24,0.08644
2015-06-02,0.07393
2015-06-18,0.06105
2015-07-02,0.30322000000000005
2015-07-15,0.14582
2015-08-02,0.34854
2015-08-09,1.85968
2015-10-04,0.02715
2015-10-13,0.06569
2015-10-26,0.05758
2015-11-09,0.07357
2015-11-23,0.08285000000000001
2016-01-28,0.48325
2016-02-12,0.20985
2016-02-21,0.07863999999999999
2016-03-09,0.10647000000000001
2016-03-24,0.03305
2016-03-31,0.08104
2016-04-08,0.47385999999999995
2016-04-21,0.92542
2016-05-02,1.9858532107999998
2016-05-12,0.9774069029000001
2016-05-27,0.7723742484999999
2016-06-04,0.5322767472
2016-06-11,0.3743121044
2016-06-17,0.24534
2016-06-27,0.46596
2016-07-08,0.36978
2016-07-15,0.51682
2016-07-22,0.21192
2016-07-29,0.34387
2016-08-05,1.75876
2016-08-12,0.38739
2016-08-19,0.39615
2016-08-26,0.28139000000000003
2016-09-02,1.06979
2016-09-09,0.28463
2016-09-16,0.56953
2016-09-23,2.86481
2016-09-30,0.78621
2016-10-12,0.5757
2016-10-19,0.44665000000000005
2016-10-27,0.34396000000000004
2016-11-03,0.36918
2016-11-12,0.27366
2016-11-23,0.5464800000000001
2016-12-04,0.4473
2017-03-19,0.31038
2017-04-12,0.42266
2017-04-30,1.26544
2017-06-30,4.243
2017-07-30,0.2985
2017-08-25,0.36484000000000005
2017-09-14,0.44939
2017-09-27,0.55051
2017-10-14,0.6333500000000001
2017-10-23,0.48868
2017-11-03,0.38305
2017-11-16,0.37607
2018-03-03,0.0
2018-05-25,1.52361
2018-06-08,0.30893
2018-06-15,0.42035
2018-06-25,0.30398000000000003
2018-07-09,0.23454
2018-07-15,0.23301
2018-08-10,0.48249
2018-08-17,0.30442
2018-08-24,0.37555
2018-09-07,0.33475
2018-09-14,0.5962
2018-10-05,0.83084
2018-10-12,1.06317
2018-10-18,0.53585
2018-10-25,0.43699
2018-11-02,0.3483
2018-11-10,0.54431
2018-11-17,0.25608
2019-02-27,0.2451
2019-03-30,0.23120000000000002
2019-04-18,0.3028
2019-05-08,0.19730999999999999
2019-06-05,3.97408
2019-06-11,0.26603
2019-06-21,0.43478000000000006
2019-06-27,0.86134
2019-07-05,0.29586999999999997
2019-07-14,0.36584
2019-07-19,0.39128
2019-07-26,0.57998
2019-08-02,0.51657
2019-08-09,0.35806
2019-08-16,0.33168000000000003
2019-08-23,2.98014
2019-08-30,1.82748
2019-09-06,1.30927
2019-09-13,0.40002000000000004
2019-09-20,0.35721
2019-09-27,0.49607
2019-10-04,0.51386
2019-10-11,0.7138899999999999
2019-10-19,0.42721000000000003
2019-10-25,0.47497999999999996
2019-11-03,0.34445000000000003
2019-11-08,0.26346
2019-11-15,0.35450000000000004
2019-11-22,0.35083000000000003
2019-12-04,0.30033
2019-12-12,0.32305
2019-12-20,0.15556
2020-01-08,0.21127
2020-01-21,0.28015
2020-01-28,0.38229
2020-02-11,0.23782999999999999
2020-02-20,0.13888
2020-03-11,0.11915999999999999
2020-03-17,0.10382000000000001
2020-04-03,0.33701000000000003
2020-04-09,0.29456
2020-04-14,0.21558999999999998
2020-04-24,0.10407
2020-05-22,0.23216
2020-05-29,0.33577999999999997
2020-06-05,0.16310000000000002
2020-06-12,1.69409
2020-06-19,1.8118600000000002
2020-06-26,0.13457
2020-07-02,0.33709
2020-07-10,0.17801
2020-07-17,0.43055000000000004
2020-07-23,0.30325
2020-07-30,0.24684999999999999
2020-08-07,0.212
2020-08-14,0.4426
2020-08-20,0.27869
2020-08-27,0.35613
2020-09-03,1.8313099999999998
2020-09-11,0.41034000000000004
2020-09-18,0.87889
2020-09-24,0.5315099999999999
2020-10-01,1.20529
2020-10-08,0.48872
2020-10-16,0.54305
2020-10-23,0.6196
2020-10-27,7.9840599999999995
2020-11-06,0.30983
2020-11-13,0.49612
2020-12-04,0.57909
2021-01-15,0.18103999999999998
2021-01-28,0.66015
2021-02-11,0.6875199999999999
2021-03-03,1.58235
2021-03-19,0.68801
2021-03-25,0.45554
2021-04-07,0.30199
2021-05-17,0.49409
2021-05-28,0.486
2021-06-04,0.61366
2021-06-11,0.7558199999999999
2021-06-18,0.34181000000000006
2021-06-24,0.93227
2021-07-02,0.61276
2021-07-09,0.34735000000000005
2021-07-15,0.82005
2021-07-30,1.5418100000000001
2021-08-06,0.4958
2021-08-13,0.29155739999999997
2021-08-19,0.415892
2021-08-27,0.5398403
2021-09-03,0.9151726
2021-10-01,2.0387022
2021-10-07,2.4788406
2021-10-15,0.8263194
2021-10-22,0.6526375
2021-10-27,1.2356782
2021-11-03,2.106645
2021-11-11,0.6860928
