date,titanium
YYYY-MM-DD,ppb
2016-02-23,0.41915
2016-02-29,2.46831
2016-06-29,0.34236
2016-08-03,0.10272
2016-08-10,0.41597
2016-08-17,0.21927
2016-08-23,0.25429
2016-08-23,0.27795000000000003
2016-08-23,0.5964499999999999
2016-08-24,0.23693999999999998
2016-08-31,0.23598999999999998
2016-09-07,0.16198
2016-09-14,0.0
2016-09-21,0.01354
2016-09-28,0.08556
2016-10-11,0.0
2016-10-19,1.87391
2016-10-26,1.86569
2016-11-02,1.8767200000000002
2016-11-09,1.88557
2016-11-16,1.89889
2016-11-22,0.7307600000000001
2016-11-29,0.09905
2016-12-06,0.73352
2016-12-13,0.71558
2016-12-20,0.5308999999999999
2016-12-27,0.38539999999999996
2017-01-03,0.37365000000000004
2017-01-10,0.17633
2017-01-17,1.96044
2017-01-24,1.7743900000000001
2017-01-31,2.10026
2017-02-07,1.76573
2017-02-14,1.8290899999999999
2017-02-21,1.69548
2017-02-28,1.72156
2017-03-07,1.71224
2017-03-14,1.7703
2017-03-21,1.72879
2017-03-28,1.7282
2017-04-04,1.74658
2017-04-11,1.6337599999999999
2017-04-18,6.32771
2017-04-25,2.3627000000000002
2017-05-02,1.68995
2017-05-09,3.44182
2017-05-16,2.09474
2017-05-23,2.03868
2017-05-30,2.10332
2017-06-14,2.08803
2017-06-20,1.9984
2017-06-29,2.07143
2017-07-05,2.06624
2017-07-12,2.17565
2017-07-18,2.11126
2017-07-25,2.43309
2017-08-03,2.08173
2017-08-09,1.9664300000000001
2017-08-16,2.00323
2017-08-23,2.04641
2017-08-29,2.01617
2017-09-03,1.98715
2017-09-13,2.03151
2017-09-20,2.00466
2017-09-27,2.0182700000000002
2017-10-05,1.83509
2017-10-10,1.85628
2017-10-17,1.86055
2017-10-24,1.82627
2017-10-31,1.81452
2017-11-07,1.88864
2017-11-14,1.88891
2017-11-21,1.89878
2017-11-28,1.87086
2017-12-03,1.8348
2017-12-12,1.83411
2017-12-19,1.8670900000000001
2017-12-26,1.7831700000000001
2018-01-02,1.80138
2018-01-09,1.8356
2018-01-16,1.76063
2018-01-23,1.8972600000000002
2018-01-30,1.86312
2018-02-06,1.79386
2018-02-13,1.90333
2018-02-20,1.75574
2018-02-27,1.74119
2018-03-06,1.7484600000000001
2018-03-13,1.61491
2018-07-16,1.2013
2018-07-23,1.21621
2018-09-04,1.08578
2018-09-10,1.15451
2018-09-17,1.00306
2018-09-24,0.93097
2018-10-01,0.87686
2018-10-29,0.8632099999999999
2019-05-07,3.5503400000000003
