date,zirconium
YYYY-MM-DD,ppb
2019-04-27,0.17418
2019-05-11,0.15732
2019-05-19,0.14055
2019-06-18,0.25538
2019-07-01,0.20304
2019-07-09,0.20417000000000002
2019-07-16,0.19432000000000002
2019-08-13,0.24797
2019-09-05,0.15027000000000001
2019-10-02,0.14734
2020-04-21,0.2705
2020-05-13,0.17269
2020-05-28,0.13445000000000001
2020-06-10,0.19988
2020-06-24,0.16537
2020-07-08,0.17376
2020-08-03,0.14224
2020-08-26,0.21867999999999999
2020-09-29,0.18689
2020-11-03,0.15718
2021-05-10,0.45124
2021-05-24,0.16036999999999998
2021-06-17,0.02284
2021-06-30,0.027460000000000002
2021-07-22,0.0299144
2021-08-20,0.028308399999999997
2021-09-30,0.0247065
