date,antimony
YYYY-MM-DD,ppb
2019-04-27,0.1639
2019-05-11,0.06403
2019-05-19,0.04675
2019-05-24,0.07625
2019-06-03,0.0
2019-06-18,0.11802
2019-07-01,0.0
2019-07-09,0.06295
2019-07-16,0.05536
2019-08-13,0.12642
2019-09-05,0.0
2019-10-02,0.07433000000000001
2020-04-21,0.055970000000000006
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.07428
2020-06-24,0.0
2020-07-08,0.09555
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2021-05-10,0.0
2021-05-24,0.30912
2021-06-17,0.030444399999999996
2021-06-30,0.266037
2021-07-22,0.022119
2021-08-20,0.06570770000000001
2021-09-30,0.0252703
