date,calcium
YYYY-MM-DD,ppb
2016-10-16,1094.96236
2016-10-19,1103.71137
2016-10-27,1061.85367
2016-11-03,1007.71202
2016-11-12,1046.25424
2016-11-23,1149.81914
2017-08-04,1260.23226
2017-08-25,1474.760129
2017-09-27,1403.02267
2017-10-05,1371.38902
2017-10-12,1997.0367899999999
2017-10-24,1401.2691399999999
2017-11-03,1470.45929
2017-11-15,1366.35978
2018-05-25,4924.1331
2018-06-09,82966.56569
2018-06-15,4213.8428699999995
2018-06-25,1180.42903
2018-07-16,1185.69679
2018-08-10,1201.97576
2018-08-17,1191.05169
2018-08-24,1348.1797800000002
2019-06-23,10453.35012
2019-06-27,9324.64961
2019-07-05,7012.23024
2019-07-14,1176.0687699999999
2019-07-19,1114.93723
2019-07-26,1381.98838
2019-08-02,1143.66308
2019-08-09,1226.59481
2019-08-16,1211.71958
2019-08-23,5566.087579999999
2019-08-30,2968.3371799999995
2019-09-06,3954.57532
2019-09-13,1439.29399
2019-09-20,1678.31943
2019-09-27,1459.9336400000002
2019-10-04,1209.63726
2019-10-11,1438.86853
2019-10-19,1478.3321799999999
2020-03-01,1091.8585400000002
2020-04-01,1191.91953
2020-04-28,9208.84887
2020-05-22,10134.47547
2020-05-29,7714.80114
2020-06-05,10070.50599
2020-06-12,26003.32746
2020-06-19,7080.04051
2020-06-26,2642.09396
2020-07-02,1231.93959
2020-07-10,1323.48559
2020-07-17,1102.3353299999999
2020-07-23,1303.45275
2020-07-30,973.13694
2020-08-07,1064.62414
2020-08-14,1274.61998
2020-08-20,1239.6941
2020-08-27,1137.83012
2020-09-03,1509.5849799999999
2020-09-11,1027.40893
2020-09-18,1019.9956500000001
2020-09-24,1099.11895
2020-10-01,1233.10898
2020-10-08,1504.9379999999999
2020-10-16,1112.71322
2020-10-23,1183.0101
2020-11-06,1059.24605
2021-01-21,1176.25985
2021-02-17,1198.94886
2021-03-10,1220.1301700000001
2021-04-14,8439.95929
2021-05-19,25512.7591
2021-05-28,27956.36037
2021-06-04,31371.91027
2021-06-11,9704.05536
2021-06-18,9287.60023
2021-06-24,4723.70662
2021-07-02,3476.40871
2021-07-09,1150.59536
2021-07-15,1192.23199
2021-07-23,1401.1246600000002
2021-07-30,1193.74014
2021-08-06,1170.5178600000002
2021-08-13,1242.7937653
2021-08-19,1240.7258707
2021-08-27,1257.1472005
2021-09-03,1273.7024212000001
2021-10-01,1717.8306845
2021-10-07,4012.8984307
2021-10-22,1340.6028113
2021-11-03,1223.8544924
2021-11-11,1295.7141236999998
2021-12-20,1641.9585583
