date,tin
YYYY-MM-DD,ppb
2019-04-27,0.23066
2019-05-11,0.02706
2019-05-19,0.05706
2019-05-24,0.15947
2019-06-03,0.0
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.060200000000000004
2019-07-16,0.02033
2019-09-05,0.0057
2019-10-02,0.2984
2020-05-13,0.026189999999999998
2020-05-28,0.0
2020-06-10,0.07833
2020-06-24,0.0
2020-07-08,0.15444
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,3.41607
2021-05-24,0.0
2021-06-17,0.0856989
2021-06-30,0.0704034
2021-07-22,0.0806084
2021-08-20,0.0720895
2021-09-30,0.0723574
