date,silicon
YYYY-MM-DD,ppb
2019-04-27,8091.698740000001
2019-05-10,7271.32921
2019-05-19,7298.05222
2019-05-24,6622.3719200000005
2019-06-03,6445.7514
2019-06-18,6528.53595
2019-07-01,6126.165059999999
2019-07-09,5880.364909999999
2019-07-16,6298.04994
2019-08-15,6586.74303
2019-09-05,6835.82868
2019-10-02,6966.1667099999995
2020-05-28,6677.87323
2020-06-10,6749.617829999999
2020-07-08,5981.456819999999
2020-08-04,6092.397
2020-08-26,6035.08829
2020-09-29,6342.82207
2020-11-03,6336.7308
2021-05-10,6141.638910000001
2021-05-24,5986.30325
2021-06-17,4874.7987814
2021-06-30,6098.4972569
2021-07-22,5633.824143399999
2021-08-20,5692.5375762
