date,titanium
YYYY-MM-DD,ppb
2020-06-02,1.31872
2020-06-16,4.10337
2020-06-30,1.53362
2020-07-14,3.13137
2020-07-21,3.08128
2020-07-29,2.94124
2020-08-04,2.91132
2020-08-12,1.04443
2020-08-19,2.5139899999999997
2020-08-24,1.34085
2020-09-01,1.63164
2020-09-10,2.04352
2020-09-14,1.58552
2020-09-23,4.15668
2020-09-29,1.35444
2020-10-05,1.51386
2020-10-13,1.33325
2020-10-20,1.4217
2020-10-28,1.3286600000000002
2020-11-03,1.77834
2020-11-10,1.2698200000000002
2020-11-19,11.65305
2020-12-03,1.36179
2021-01-06,1.18011
2021-02-19,1.99006
2021-03-09,2.34651
2021-04-05,3.6351099999999996
2021-04-28,2.14009
2021-05-04,4.16775
2021-05-13,5.12973
2021-05-18,2.07059
2021-05-27,5.39204
2021-06-02,2.7042
2021-06-08,0.8733200000000001
2021-06-10,0.88259
2021-06-16,0.84177
2021-06-22,2.26966
2021-07-01,0.82138
2021-07-07,0.80932
2021-07-16,1.9591983
2021-07-20,1.7972808000000002
2021-07-27,0.4729088
2021-08-04,0.6874861999999999
2021-08-10,0.3440182
2021-08-17,1.8184948
2021-08-24,0.36934960000000006
2021-08-31,0.4336474
2021-09-08,0.5613409
2021-09-27,0.8500974
2021-10-04,0.29863649999999997
2021-10-15,0.2606407
2021-10-20,0.2501977
2021-10-28,1.1555854
2021-11-04,1.3613705
2021-11-08,1.0667947
2021-12-01,0.6090047
