date,potassium
YYYY-MM-DD,ppb
2019-04-27,1380.62548
2019-05-10,920.5874
2019-05-19,1382.3252400000001
2019-05-24,1383.78416
2019-06-03,1298.8672
2019-06-18,1311.2354500000001
2019-07-01,1279.4958
2019-07-09,1265.9545799999999
2019-07-16,1142.85324
2019-08-15,1096.66883
2019-09-05,1156.03662
2019-10-02,1163.92921
2020-04-21,1303.17912
2020-05-13,1131.1350400000001
2020-05-28,1244.98303
2020-06-10,1317.65363
2020-06-24,1148.98568
2020-07-08,986.62623
2020-08-03,981.3656000000001
2020-08-26,1014.00398
2020-09-29,1121.65499
2020-11-03,1217.4768199999999
2021-05-10,1224.3017
2021-05-24,1254.85169
2021-06-17,1317.0689922
2021-06-30,1418.1042069
2021-07-22,1346.2063691
2021-08-20,1350.3310067000002
2021-09-30,1300.1517476000001
