date,copper
YYYY-MM-DD,ppb
2016-10-15,0.5864
2016-10-19,2.02287
2016-10-27,4.17547
2016-11-03,1.44243
2016-11-12,0.54693
2016-11-23,0.73019
2016-12-19,1.99765
2017-03-19,1.23631
2017-04-11,4.30871
2017-04-12,3.2781900000000004
2017-05-14,0.47750000000000004
2017-05-30,0.49436
2017-06-01,4.559670000000001
2017-06-15,75.3335
2017-06-30,0.35644000000000003
2017-07-13,0.8910800000000001
2017-07-30,0.67316
2017-08-25,0.00926
2017-09-13,0.37831
2017-09-27,0.23647
2017-10-14,0.70276
2017-10-23,3.70385
2017-10-29,1.24603
2017-11-03,0.86141
2017-11-16,0.78005
2017-12-19,1.4983499999999998
2018-01-05,1.04007
2018-01-25,1.11231
2018-03-03,1.43553
2018-03-17,1.50477
2018-05-07,1.8359900000000002
2018-05-25,19.31736
2018-06-03,1.2556100000000001
2018-06-15,1.2865499999999999
2018-06-25,1.11955
2018-07-11,0.87482
2018-07-15,1.2881600000000002
2018-08-10,1.05727
2018-08-17,0.9871099999999999
2018-08-24,0.9245399999999999
