date,selenium
YYYY-MM-DD,ppb
2019-05-11,4.63414
2019-05-19,5.44701
2019-05-24,5.71802
2019-06-03,6.75147
2019-06-18,9.38618
2019-07-01,8.02093
2019-07-09,9.871269999999999
2019-07-16,8.98328
2019-08-13,8.00194
2019-09-05,5.93897
2020-04-21,4.4885399999999995
2020-05-13,2.9992799999999997
2020-05-28,3.8808700000000003
2020-06-10,6.87828
2020-06-24,8.212159999999999
2020-07-08,7.55264
2020-08-03,6.985900000000001
2020-08-26,7.1549
2020-09-29,4.64271
2020-11-03,6.82524
2021-05-10,6.78669
2021-05-24,7.22124
2021-06-17,6.2047756
2021-06-30,6.7078267
2021-07-22,6.4243953
2021-08-20,5.4766037
2021-09-30,4.9057104
