date,barium
YYYY-MM-DD,ppb
2019-10-07,14.7476
2020-05-26,8.35879
2020-10-09,13.646709999999999
2020-10-13,13.20975
2020-10-21,13.29294
2020-10-28,15.29649
2020-11-04,13.61666
2020-11-11,13.78962
2020-11-17,14.06861
2020-11-25,13.795459999999999
2020-12-03,12.94835
2020-12-09,16.991799999999998
2020-12-16,13.5829
2020-12-26,13.367
2020-12-31,13.688070000000002
2021-01-07,46.065979999999996
2021-01-14,14.48282
2021-01-21,14.30272
2021-01-28,14.11177
2021-02-07,13.14468
2021-02-11,14.16403
2021-02-19,13.45763
2021-02-27,15.93434
2021-03-05,13.977360000000001
2021-03-12,14.29458
2021-03-19,14.39988
2021-03-26,14.2943
2021-04-03,14.153830000000001
2021-04-09,13.48727
2021-04-16,15.17545
2021-04-23,14.576229999999999
2021-04-30,14.017219999999998
2021-05-19,9.38344
2021-05-25,8.45746
2021-05-26,8.27681
2021-06-02,8.37485
2021-06-09,8.5273557
2021-06-16,9.5919803
2021-06-23,10.2922681
2021-06-30,10.4578963
2021-07-07,11.593095499999999
2021-07-14,11.8823393
2021-07-21,12.527232399999999
2021-07-28,14.140550000000001
2021-08-04,13.4372855
2021-08-11,14.1474028
2021-08-18,14.445595099999998
2021-09-01,14.8174045
2021-09-08,14.8629021
2021-09-15,14.775399
2021-09-22,13.7824721
2021-09-29,14.962466800000001
2021-10-05,15.608319999999999
2021-10-06,14.6336695
2021-10-13,12.721343899999999
2021-10-20,13.605702399999998
2021-10-27,12.732458099999999
2021-11-03,12.6638863
2021-11-10,12.8927364
2021-11-17,12.9388686
2021-11-24,13.443003200000001
2021-12-01,13.5367937
2021-12-08,13.8527967
2021-12-16,61.6927064
2021-12-23,51.7510158
