date,rubidium
YYYY-MM-DD,ppb
2019-04-27,1.2836
2019-05-11,1.10799
2019-05-19,1.06959
2019-05-24,1.48879
2019-06-03,1.24026
2019-06-18,1.12291
2019-07-01,1.03024
2019-07-09,1.05113
2019-07-16,1.00801
2019-08-13,1.09096
2019-09-05,1.09883
2019-10-02,1.10638
2020-04-21,1.04807
2020-05-13,1.1383400000000001
2020-05-28,0.918
2020-06-10,1.21878
2020-06-24,0.98483
2020-07-08,1.05091
2020-08-03,0.95362
2020-08-26,1.0440399999999999
2020-09-29,1.02184
2021-05-10,1.34356
2021-05-24,1.46447
2021-06-17,1.098978
2021-06-30,2.2203684
2021-07-22,1.1634527000000001
2021-08-20,1.5154706
2021-09-30,1.0253416
