date,nickel
YYYY-MM-DD,ppb
2019-04-27,20.35283
2019-05-10,6.7014499999999995
2019-05-19,7.43939
2019-05-24,8.35924
2019-06-03,6.58837
2019-06-18,7.22832
2019-07-01,2.7884700000000002
2019-07-09,4.27426
2019-07-16,6.3695699999999995
2019-08-15,6.0215499999999995
2019-09-05,7.466150000000001
2019-10-02,7.38875
2020-04-21,6.24567
2020-05-13,7.36058
2020-05-28,7.35348
2020-06-10,6.2059
2020-06-24,6.11346
2020-07-08,5.4056999999999995
2020-08-03,4.81011
2020-08-26,4.98658
2020-09-29,5.81024
2020-11-03,6.68794
2021-05-10,10.33327
2021-05-24,6.938560000000001
2021-06-17,3.7255893
2021-06-30,4.2103247999999995
2021-07-22,3.7107365
2021-08-20,2.9493114
2021-09-30,3.2840311
