date,boron
YYYY-MM-DD,ppb
2014-12-07,3.8533299999999997
2015-01-24,3.0044700000000004
2015-02-07,3.05472
2015-03-16,2.95677
2015-04-19,2.36227
2015-05-11,1016.3761999999999
2015-05-24,1137.0316699999998
2015-06-02,1119.22665
2015-06-18,302.42783
2015-07-02,1138.6930200000002
2015-07-15,207.36441
2015-08-02,1.51888
2015-08-09,1.05181
2015-10-04,411.03091
2015-10-13,394.22037
2015-10-26,368.00928999999996
2015-11-09,209.94335
2015-11-23,198.40291000000002
2015-12-09,164.37031000000002
2015-12-30,190.93240000000003
2016-01-08,191.45141999999998
2016-01-18,193.12081
2016-01-28,167.11228
2016-02-12,177.231
2016-02-21,230.44045
2016-03-09,189.55588
2016-03-24,180.69088
2016-03-31,170.18989000000002
2016-04-08,1.47975
2016-04-21,1.2953999999999999
2016-05-02,3.1389825449999997
2016-05-12,2.0167214265
2016-05-20,3.0314696426
2016-05-27,2.2377194316
2016-06-04,1.8014377675000002
2016-06-11,0.9477721439000001
2016-06-17,5.75816
2016-06-27,1.0090599999999998
2016-07-08,1.76836
2016-07-15,1.71303
2016-07-22,2.60886
2016-07-29,1.19937
2016-08-05,0.696
2016-08-12,4.0407399999999996
2016-08-19,1.7162
2016-08-26,2.32608
2016-09-02,1.64188
2016-09-09,2.35207
2016-09-16,2.10739
2016-09-23,0.27498
2016-09-30,1.60963
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,1.90322
2016-11-03,5.9840599999999995
2016-11-12,3.7991599999999996
2016-11-23,2.51849
2016-12-04,0.6812699999999999
2017-04-12,1.8798000000000001
2017-04-30,1.4515
2017-05-14,0.8651
2017-05-30,6.79806
2017-06-15,1.57969
2017-06-30,0.37146999999999997
2017-07-30,0.64334
2017-08-25,0.8275399999999999
2017-09-14,1.3656
2017-09-27,0.68232
2017-10-14,0.66313
2017-10-23,0.4413
2017-11-16,0.2747
2018-03-03,1.88044
2018-05-07,1.8289
2018-05-25,1.36843
2018-06-08,1.83276
2018-06-15,1.29053
2018-06-25,0.87082
2018-07-09,0.5102099999999999
2018-07-15,1.4715500000000001
2018-08-10,0.79389
2018-08-17,0.10328999999999999
2018-08-24,0.09249
2018-09-07,3.90336
2018-09-14,3.3606399999999996
2018-09-21,2.90532
2018-09-28,10.52357
