date,tin
YYYY-MM-DD,ppb
2019-04-27,0.13939000000000001
2019-05-10,0.0
2019-05-19,0.24167
2019-05-24,0.06753
2019-06-03,0.09912000000000001
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0
2019-08-15,0.08344000000000001
2019-09-05,0.0
2019-10-02,0.22072000000000003
2020-04-21,0.58458
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.0694
2020-06-24,2.7408300000000003
2020-07-08,0.09647
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,2.41262
2021-05-24,0.0
2021-06-17,0.024645800000000002
2021-06-30,0.0470968
2021-07-22,0.0641444
2021-08-20,0.1737348
2021-09-30,0.31910099999999997
