date,nickel
YYYY-MM-DD,ppb
2015-04-28,2.45934949314544
2015-04-29,2.34789241496429
2015-04-30,2.4819044762622
2015-05-01,3.52950391219734
2015-05-02,2.25482189786096
2015-05-03,2.19221058153091
2015-05-04,2.12721333080303
2015-05-05,2.10525482060299
2015-05-06,2.1959948645275
2015-05-07,2.26574528024366
2015-05-08,2.30541314435012
2015-05-09,2.25004651973292
2015-05-10,2.15566439064176
2015-05-11,2.16339462921572
2015-05-12,2.14124874980419
2015-05-13,2.16927450697715
2015-05-14,2.26174823022857
2015-05-15,2.1492993899376
2015-05-16,2.07149613645867
2015-05-17,2.03498607527739
2015-05-18,2.07853330082201
2015-05-19,2.37997476904882
2015-05-20,2.48161126787015
2015-05-20,1.62224554597486
2015-05-21,1.57339447594087
2015-05-21,1.53994523156771
2015-05-22,1.47972603081667
2015-05-23,1.51201516818818
2015-05-24,1.54072656318094
2015-05-25,1.78684691778811
2015-05-26,1.68821399898626
2015-05-27,1.59398384282699
2015-05-28,1.52020577170375
2015-05-29,1.48905456925104
2015-05-30,1.46817600775465
2015-05-31,1.4622233125879
2015-06-01,1.38673109832871
2015-06-02,1.31716546841349
2015-06-03,1.29364800181178
2015-06-04,1.26174432689988
2015-06-05,1.72086945155043
2015-06-06,1.27314740901214
2015-06-07,1.26102948332739
2015-06-08,1.2470629147616
2015-06-09,1.15326102955045
2015-06-10,1.14796348363006
2015-06-11,1.2891113163715
2015-06-12,1.26536106331642
2015-06-13,1.3830748839000002
2015-06-14,1.3559684969999999
2015-06-15,1.3399583405
2015-06-16,1.448038475
2015-06-17,1.3625258344
2015-06-18,1.4207174159
2015-06-19,1.4545674934
2015-06-20,1.4835376625
2015-06-21,1.4308325483
2015-06-22,1.4307623807999998
2015-06-23,1.4593641295151998
2015-06-24,1.45134830189428
2015-06-25,1.4823392851476598
2015-06-26,1.522293771217392
2015-06-27,1.445838571305792
2015-06-28,1.810192323315981
2015-06-29,1.4736276183674741
2015-06-30,1.4697353618135318
2015-07-01,1.65546156593858
2015-07-02,1.541819770710087
2015-07-03,1.47068498476819
2015-07-04,1.531620467103183
2015-07-05,1.51717849471409
2015-07-06,1.5513618595998249
