date,boron
YYYY-MM-DD,ppb
2014-12-12,1.40574
2015-04-19,0.7588699999999999
2015-05-11,1010.22891
2015-05-24,1065.11123
2015-06-02,1108.76462
2015-06-18,243.3589
2015-07-02,1119.2124800000001
2015-07-15,159.06761
2015-08-02,0.0
2015-08-09,0.0
2015-10-04,390.4595
2015-10-13,359.30458999999996
2015-10-26,377.32588999999996
2015-11-09,401.62138
2015-11-23,186.37255
2016-04-08,158.55122
2016-04-21,0.0
2016-05-02,1.2850323300000002
2016-05-20,1.6146459567000002
2016-05-27,0.7682954160000001
2016-06-04,0.6920589130000001
2016-06-11,0.24516594900000002
2016-06-17,0.47706
2016-06-27,1.45451
2016-07-08,1.01404
2016-07-15,0.40308999999999995
2016-07-22,0.49721000000000004
2016-07-29,0.0
2016-08-05,0.24896000000000001
2016-08-12,2.45486
2016-08-19,0.60495
2016-08-26,0.25528
2016-09-02,0.0
2016-09-09,0.8046599999999999
2016-09-16,0.93269
2016-09-23,0.6439400000000001
2016-09-30,0.0
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.7785799999999999
2016-11-03,4.32309
2016-11-12,2.12765
2016-11-23,0.8553
2016-12-04,0.0
2017-05-14,0.31182
2017-05-30,2.57646
2017-06-15,0.0
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.13293
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2018-03-03,0.38081
2018-05-25,0.60656
2018-06-08,0.87109
2018-06-15,0.191
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.05915
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,1.0922800000000001
2018-09-14,0.7872600000000001
2018-09-21,0.76212
2018-09-28,0.68289
