date,potassium
YYYY-MM-DD,ppb
2014-12-07,667.9240400000001
2015-01-24,632.86268
2015-02-07,697.24598
2015-03-16,582.04899
2015-04-19,520.65957
2015-05-11,525.1465000000001
2015-05-24,521.01025
2015-06-02,679.51881
2015-06-18,537.69247
2015-07-02,490.06552999999997
2015-07-15,532.79232
2015-08-02,811.19496
2015-08-09,536.63079
2015-10-04,641.87461
2015-10-13,667.0255400000001
2015-10-26,656.81066
2015-11-09,639.5901200000001
2015-11-23,643.66264
2015-12-09,619.20959
2015-12-30,607.27513
2016-01-08,624.58551
2016-01-18,615.39032
2016-01-28,635.19577
2016-02-12,637.46589
2016-02-21,638.45167
2016-03-09,651.8717300000001
2016-03-24,619.53674
2016-03-31,607.05727
2016-04-08,598.14755
2016-04-21,580.07398
2016-05-02,563.8842458035
2016-05-12,608.2122938364
2016-05-20,528.6352782949
2016-05-27,562.8901688832
2016-06-04,579.6752885875001
2016-06-11,530.118296293
2016-06-17,618.66517
2016-06-27,620.26349
2016-07-08,584.56258
2016-07-15,558.13963
2016-07-22,595.44939
2016-07-29,609.35847
2016-08-05,681.99849
2016-08-12,626.7293099999999
2016-08-19,706.86891
2016-08-26,716.71069
2016-09-02,742.9898300000001
2016-09-09,628.0412
2016-09-16,652.55847
2016-09-23,719.5495
2016-09-30,667.8355799999999
2016-10-12,663.7699499999999
2016-10-19,602.3348599999999
2016-10-27,607.1488
2016-11-03,655.0827099999999
2016-11-12,606.43828
2016-11-23,618.96605
2016-12-04,667.08036
2017-04-12,623.3972
2017-04-30,632.5936800000001
2017-05-14,540.87881
2017-05-30,831.42651
2017-06-15,594.57914
2017-06-30,564.4291900000001
2017-07-30,564.26588
2017-08-25,588.73492
2017-09-14,758.4311200000001
2017-09-27,637.21616
2017-10-14,686.3462
2017-10-23,662.19538
2017-11-16,613.36961
2018-03-03,628.07539
2018-05-07,688.5136699999999
2018-05-25,706.25378
2018-06-08,645.88592
2018-06-15,653.4647
2018-06-25,648.3968600000001
2018-07-09,645.99108
2018-07-15,735.6047
2018-08-10,768.6506099999999
2018-08-17,750.7909999999999
2018-08-24,788.52819
2018-09-07,710.87112
2018-09-14,1039.53098
2018-09-21,736.2521300000001
2018-09-28,919.9507800000001
