date,strontium
YYYY-MM-DD,ppb
2015-06-17,101.96812282754846
2015-06-18,104.62367691627819
2015-06-19,104.49972901973563
2015-06-20,103.13631260333739
2015-06-21,103.76168680413424
2015-06-22,106.57311359538564
2015-06-23,105.55475237008751
2015-06-24,109.07943105069171
2015-06-25,110.48566826923165
2015-06-26,111.07183452759209
2015-06-27,111.99801829611572
2015-06-28,113.41877681365558
2015-06-29,116.81010262328073
2015-06-30,117.07087778528093
2015-07-01,121.80063089611122
2015-07-02,124.14334159961483
2015-07-03,122.88158651239222
2015-07-04,126.01499035861202
2015-07-05,126.79132476686537
2015-07-06,131.6708808897532
2015-07-07,123.43053353264636
2015-07-08,126.39069248825464
2015-07-09,127.40078296208404
2016-05-28,142.90628999999998
2016-05-29,138.77272
2016-05-30,131.18246
2016-05-31,131.2952
2016-06-01,122.77954
2016-06-02,116.32619
2016-06-03,110.74564000000001
2016-06-04,108.05256
2016-06-05,102.60596
2016-06-06,98.94220000000001
2016-06-07,102.32408
2016-06-08,98.13401999999999
2016-06-09,98.01729999999999
2016-06-10,98.87734
2016-06-11,96.02819
2016-06-12,95.2472
2016-06-13,97.19612
2016-06-14,104.61572000000001
2016-06-15,102.04568
2016-06-16,99.53407
2016-06-17,103.41682
2016-06-18,98.58402999999998
2016-06-19,100.15393
2016-06-20,95.24121
2016-06-22,99.20159
2016-06-23,99.57791
2016-06-24,101.78025
2016-06-25,105.96019
2016-06-26,108.46169
2016-06-27,105.23325
2016-06-28,112.12364000000001
2016-06-29,114.99188000000001
2016-06-30,115.36232
2016-07-01,114.6251
2016-07-02,119.02676
2016-07-03,117.30757
2016-07-04,123.72032000000002
2016-07-05,124.66134
2016-07-06,122.86220999999999
2016-07-07,125.06016000000001
2016-07-08,129.52079
2016-07-09,128.85493
2016-07-10,128.00217999999998
2016-07-11,127.33045000000001
2016-07-12,132.94245
2016-07-13,136.87753
2016-07-14,138.46887
2016-07-15,145.59966
2016-07-16,147.01775
2016-07-17,145.9629
2016-07-18,146.26638
2016-07-19,140.5417
2016-07-20,145.1765
2016-07-21,148.38178
2016-07-22,148.03225
2016-07-23,149.68058
2016-07-24,153.25528
2016-07-25,153.55123
2016-07-26,154.99434000000002
2016-07-27,158.36349
2016-07-28,157.79605999999998
2016-07-29,159.21311
2016-07-30,161.83504
2016-07-31,163.77588
2016-08-01,162.95716
2016-08-02,165.11539
2016-08-03,167.25533
2016-08-04,163.45745999999997
2016-08-05,159.38352
2016-08-06,159.38562
2016-08-07,165.54899
2016-08-08,167.58523
2016-08-09,170.79453999999998
2016-08-10,174.11667
2016-08-11,174.03041000000002
2016-08-12,177.71615
2016-08-13,177.10124000000002
2016-08-14,180.69873
2016-08-15,181.93123
2016-08-16,180.62682999999998
2016-08-17,188.0442
2016-08-18,186.08864
2016-08-19,186.81832
2016-08-20,188.34694
2016-08-21,187.87400000000002
2016-08-22,187.99173
2016-08-23,189.02195
2016-08-24,180.51407999999998
2016-08-25,188.62944
2016-08-26,185.15256999999997
2016-08-27,187.14751
2016-08-28,189.14844
2016-08-29,180.0299
2016-08-30,173.32265
2016-08-31,177.1226
2016-09-01,180.21069
2016-09-02,177.88253
2016-09-03,179.92059
2016-09-04,173.61957
2016-09-05,177.91451999999998
2016-09-06,181.33143
2016-09-07,183.71141999999998
2016-09-08,184.61781
2016-09-09,187.50879999999998
2016-09-10,193.56480000000002
2016-09-11,190.38442
2016-09-12,190.96375999999998
2016-09-13,192.64042
2016-09-14,196.41914
2016-09-15,195.08285
2016-09-16,196.3234
2016-09-23,198.52195999999998
2016-09-24,194.48553
2016-09-25,201.45157999999998
2016-09-26,200.80518
2016-09-27,200.31984
2017-06-22,101.96574
2017-06-23,106.19258
2017-06-24,108.62493
2017-06-25,110.10998000000001
2017-06-26,109.75250000000001
2017-06-27,113.39872
2017-06-28,116.92473
2017-06-29,119.82282
2017-06-30,120.17976000000002
2017-07-01,118.91398000000001
2017-07-02,122.32821
2017-07-03,122.30199999999999
2017-07-04,130.61512
2017-07-05,129.25158
2017-07-06,129.41427
2017-07-07,130.79854
2017-07-08,132.33356
2017-07-09,135.47132
2017-07-10,135.41527
2017-07-11,137.92118
2017-07-12,141.9288
2017-07-13,145.26655
2017-07-14,148.07095
2017-12-19,232.62349
2018-01-06,231.60079
2018-01-26,232.64315
2018-03-04,214.56662
2018-03-07,135.99997
2018-03-25,110.02308
2018-06-08,118.21889999999999
2018-06-15,121.12996000000001
2018-06-25,142.80183
2018-07-11,157.21443
2018-07-15,169.23469
2018-08-10,193.75156
2018-08-17,198.50293
2018-08-24,200.58281999999997
2021-01-28,216.20297
2021-02-05,217.06951
2021-02-11,219.69373000000002
2021-02-17,216.40929
2021-02-25,222.17945
2021-03-03,223.87837000000002
2021-03-10,219.84798999999998
2021-03-19,215.23897000000002
2021-03-25,236.06332
2021-03-30,234.69192
2021-04-07,215.21696
2021-04-14,205.35345
2021-05-17,140.2498
2021-05-28,124.88244
2021-06-04,111.11455
2021-06-11,110.44493
2021-06-18,119.67849
2021-06-24,128.76009
2021-07-02,133.62651
2021-07-09,146.69288
2021-07-15,151.79914
2021-07-23,126.96486
2021-07-30,164.04903000000002
2021-07-31,164.17676
2021-08-06,169.79792
