date,cobalt
YYYY-MM-DD,ppb
2019-04-27,0.36587000000000003
2019-05-10,1.73817
2019-05-19,2.32314
2019-05-24,1.90815
2019-06-03,1.43216
2019-06-18,1.19533
2019-07-01,0.98952
2019-07-09,1.0854
2019-07-16,1.5656700000000001
2019-08-15,1.42911
2019-09-05,1.5456500000000002
2019-10-02,1.57196
2020-04-21,1.41224
2020-05-13,2.0716
2020-05-28,1.66829
2020-06-10,1.58056
2020-06-24,1.42103
2020-07-08,1.38427
2020-08-03,1.48505
2020-08-26,1.63983
2020-09-29,1.65686
2020-11-03,1.34959
2021-05-10,0.86988
2021-05-24,2.01467
2021-06-17,2.1977604
2021-06-30,1.9213394
2021-07-22,1.7549354
2021-08-20,1.6064751
2021-09-30,0.3420539
