date,aluminum
YYYY-MM-DD,ppb
2019-05-30,235.89279000000002
2019-06-12,0.0
2019-06-19,0.0
2019-06-29,1.79022
2019-07-15,162.64682
2019-07-18,0.0
2019-07-24,888.54406
2019-07-30,210.43349
2019-08-06,7.57177
2019-08-14,39.254509999999996
2019-08-21,30.98408
2020-01-15,34.94176
2020-02-08,28.06637
2020-02-18,228.39925
2020-03-05,15.44796
2020-03-18,22.7181
2020-03-30,31.44151
2020-08-30,0.0
2020-09-10,0.0
2020-09-18,0.0
2020-09-28,0.0
2020-10-06,0.0
2020-10-16,0.0
2020-10-23,0.0
2020-10-30,0.0
2020-11-06,0.0
2020-11-14,0.0
