date,boron
YYYY-MM-DD,ppb
2014-12-07,0.25948
2015-02-07,1.35975
2015-02-19,2.28629
2015-03-16,1.11717
2015-04-19,2.13841
2015-05-02,1027.43618
2015-05-11,1038.5966
2015-05-24,1061.0564200000001
2015-06-02,1095.60906
2015-06-18,304.60247
2015-07-02,1076.14941
2015-07-15,192.60107000000002
2015-08-02,0.30065000000000003
2015-08-09,0.31137000000000004
2015-10-04,372.68154000000004
2015-10-13,375.07634
2015-11-09,970.2562
2015-11-23,173.85735
2015-12-09,208.33451
2015-12-30,176.01693
2016-01-08,208.94818
2016-01-18,169.93717
2016-01-28,147.66339
2016-02-12,172.71801
2016-02-21,182.35157999999998
2016-03-09,206.82761
2016-03-24,213.74421999999998
2016-03-31,163.07478
2016-04-08,0.73934
2016-04-21,0.79308
2016-05-02,14.309207539199997
2016-05-12,1.0937758179
2016-05-20,1.9540672854
2016-05-27,1.9039811735999996
2016-06-04,0.9106516176
2016-06-11,0.623602804
2016-06-17,1.36344
2016-06-27,0.55132
2016-07-08,1.43428
2016-07-15,1.86454
2016-07-22,1.3378599999999998
2016-07-29,0.96565
2016-08-05,0.51189
2016-08-12,2.76124
2016-08-19,0.99314
2016-08-26,1.40817
2016-09-02,0.61446
2016-09-09,0.0
2016-09-16,1.41266
2016-09-23,1.35497
2016-09-30,0.55294
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,1.3083200000000001
2016-11-03,0.25299
2016-11-12,3.0527300000000004
2016-11-23,1.03061
2016-12-04,0.0
2017-02-01,0.0
2017-03-19,1.62595
2017-04-12,1.19052
2017-04-30,1.3142300000000002
2017-05-11,1.28653
2017-05-14,1.43831
2017-05-30,0.66905
2017-06-15,0.08821000000000001
2017-06-30,0.25004
2017-07-13,0.0
2017-07-30,0.19869
2017-08-25,0.3996
2017-09-14,0.35635
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2018-03-04,0.86733
2018-03-17,1.7861099999999999
2019-03-21,2.76896
2019-03-30,10.16643
2019-04-18,3.06778
2019-05-02,3.31463
2019-05-08,3.2286799999999998
2019-05-31,0.86408
2019-06-05,0.35395999999999994
2019-06-11,0.58577
2019-06-21,0.0
2019-06-27,5.07544
2019-07-05,5.04995
2019-07-14,5.172020000000001
2019-07-19,4.20429
2019-07-26,4.27089
2019-08-02,4.13678
2019-08-09,11.506400000000001
2019-08-16,7.68881
2019-08-23,6.47452
2019-08-30,33.73668
2019-09-06,200.21457999999998
2019-09-13,4.90261
2019-09-20,4.18037
2019-09-27,3.3748899999999997
2019-10-04,2.5162899999999997
2019-10-11,4.4244
2019-10-19,5.5445199999999994
2020-02-11,1.9556499999999999
2020-02-20,2.2408200000000003
2020-03-01,1.9240199999999998
2020-03-11,2.41086
2020-03-17,1.6903000000000001
2020-04-03,3.22335
2020-04-09,1.7804
2020-04-14,2.44528
2020-04-24,1.89794
2020-04-28,1.9261300000000001
2020-05-14,2.24434
2020-05-22,2.30736
2020-05-29,1.26611
2020-06-05,1.85169
2020-06-12,1.21454
2020-06-19,0.7023600000000001
2020-06-26,2.38634
2020-07-02,2.5558300000000003
2020-07-10,1.44515
2020-07-17,7.24757
2020-07-23,1.55435
2020-07-30,2.67699
2020-08-07,2.0463
2020-08-14,1.5137999999999998
2020-08-20,1.7904600000000002
2020-08-27,2.17762
2020-09-03,5.26661
2020-09-11,2.18663
2020-09-18,1.62513
2020-09-24,9.68592
2020-10-01,1.7528199999999998
2020-10-08,1.1955200000000001
2020-10-16,1.20731
2020-10-23,1.39667
2020-10-27,1.15765
2020-11-06,0.70184
2020-11-13,1.8041299999999998
2020-11-20,2.37309
2020-12-04,1.50126
2020-12-31,0.70419
2021-01-08,1.16412
2021-01-15,1.31638
2021-01-21,1.15806
2021-01-28,0.31778
2021-02-05,0.3005
2021-02-11,0.18003999999999998
2021-02-17,0.39518
2021-02-25,0.8504100000000001
2021-03-03,0.7591199999999999
2021-03-10,0.2203
2021-03-19,0.47100000000000003
2021-08-13,2.6714753
2021-08-19,4.4330725
2021-08-27,2.3882148
2021-09-03,2.8991933
2021-10-01,2.9658775
2021-10-07,3.1796597999999996
2021-10-22,2.021016
2021-10-27,5.2255671999999995
2021-11-03,4.6534973
2021-11-11,2.8385577
2021-12-20,2.6876781999999997
2022-10-15,2.3571060999999998
