date,thorium
YYYY-MM-DD,ppb
2017-02-08,0.30749
2017-02-28,0.07532
2017-03-01,0.02617
2017-03-24,0.0008100000000000001
2017-03-26,0.0
2018-02-28,0.00065
2018-03-02,0.00059
2018-03-05,0.0
2018-03-15,0.00914
2018-03-16,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-04-06,0.00581
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0015300000000000001
2018-04-21,0.0
2018-05-03,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-07-08,0.00647
2018-07-09,0.0
2018-07-11,0.0
2019-06-19,0.08168999999999998
2019-07-01,0.08996000000000001
2019-07-26,0.10355
2019-07-27,0.24769
2019-07-28,0.08344000000000001
2019-07-31,0.08076
2019-08-05,0.07595
2020-02-05,0.002808
