date,iron
YYYY-MM-DD,ppb
2014-12-07,6.44263
2015-02-07,5.59885
2015-02-19,4.73432
2015-03-16,9.79829
2015-04-19,7.05384
2015-05-02,5.87979
2015-05-11,4.88593
2015-05-24,4.8
2015-06-02,7.02956
2015-06-18,4.77375
2015-07-02,5.10573
2015-07-15,2.82206
2015-08-02,6.230250000000001
2015-08-09,6.1627600000000005
2015-10-04,4.820130000000001
2015-10-13,4.28404
2015-10-26,3.53267
2015-11-09,3.8646599999999998
2015-11-23,3.53761
2015-12-09,5.59838
2015-12-30,4.79188
2016-01-08,3.57664
2016-01-18,4.33082
2016-01-28,4.00842
2016-02-12,4.56044
2016-02-21,4.40348
2016-03-09,5.78661
2016-03-24,9.1325
2016-03-31,4.20282
2016-04-08,36.06664
2016-04-21,25.73048
2016-05-02,14.614674478800001
2016-05-12,11.8900107836
2016-05-20,13.5006153882
2016-05-27,10.0757451888
2016-06-04,15.5381102688
2016-06-11,14.023084650000001
2016-06-17,12.419260000000001
2016-06-27,12.26222
2016-07-08,26.695169999999997
2016-07-15,13.76547
2016-07-22,19.79335
2016-07-29,11.307
2016-08-05,14.193119999999999
2016-08-12,20.533079999999998
2016-08-19,15.99552
2016-08-26,20.334789999999998
2016-08-27,12.26031
2016-09-02,31.12659
2016-09-09,11.765369999999999
2016-09-16,12.72837
2016-09-23,24.602710000000002
2016-09-30,14.447460000000001
2016-10-12,12.47789
2016-10-19,12.65361
2016-10-27,8.673070000000001
2016-11-03,12.44518
2016-11-12,9.6445
2016-11-23,15.87904
2016-12-04,36.8438
2016-12-19,9.84126
2017-02-01,54.36871
2017-03-19,15.12189
2017-04-12,9.309239999999999
2017-04-30,9.78449
2017-05-11,11.833499999999999
2017-05-30,21.246930000000003
2017-06-15,12.09198
2017-06-24,45.135670000000005
2017-06-30,10.463849999999999
2017-07-13,21.64788
2017-07-30,8.66252
2017-08-25,16.951639999999998
2017-09-14,17.64614
2017-09-27,13.49792
2017-10-14,14.884120000000001
2017-10-23,11.57648
2017-11-03,3.93919
2017-11-16,20.31449
2017-12-19,11.46499
2018-01-06,8.76286
2018-01-26,11.055729999999999
2018-03-03,7.566929999999999
2018-03-04,7.836030000000001
2018-03-17,7.22816
2018-05-07,12.76417
2018-05-25,10.68139
2018-06-08,8.53564
2018-06-15,8.839979999999999
2018-06-25,6.67024
2018-07-11,5.735
2018-07-15,12.8684
2018-08-10,9.42682
2018-08-17,6.84836
2018-08-24,10.97729
2018-09-07,12.87031
2018-09-14,8.34527
2018-09-21,12.204839999999999
2018-10-05,9.95637
2018-10-12,23.95455
2018-10-18,7.98031
2018-10-25,10.123439999999999
2018-11-02,7.2067499999999995
2018-11-10,9.82695
2018-11-17,7.85373
2019-03-18,5.13927
2019-03-30,20.90161
2019-04-18,7.1084499999999995
2019-05-02,7.84034
2019-05-08,10.6359
2019-05-31,9.35729
2019-06-05,13.729759999999999
2019-06-11,10.48242
2019-06-21,12.54062
2019-06-27,28.86573
2019-07-05,10.84551
2019-07-14,11.120099999999999
2019-07-19,23.24432
2019-07-26,27.9344
2019-08-02,6.04
2019-08-09,11.16213
2019-08-16,9.18079
2019-08-23,9.8643
2019-08-30,330.43363
2019-09-06,291.65033999999997
2019-09-13,11.8125
2019-09-20,10.721309999999999
2019-09-27,13.92386
2019-10-04,14.79871
2019-10-11,21.02243
2019-10-19,15.00734
2019-10-25,5.48409
2019-11-03,3.98757
2019-11-08,8.14628
2019-11-15,6.0729
2019-11-22,6.394959999999999
2019-12-04,5.96106
2019-12-12,7.500400000000001
2019-12-20,5.8045800000000005
2020-01-08,5.12203
2020-01-15,4.21499
2020-01-21,2.8664899999999998
2020-01-28,8.27878
2020-02-11,0.8813300000000001
2020-02-20,2.61524
2020-03-01,4.1876
2020-03-11,2.62187
2020-03-17,0.0
2020-04-01,14.73778
2020-04-09,2.5611
2020-04-14,5.866099999999999
2020-04-24,10.46848
2020-04-28,3.48713
2020-05-14,7.0294
2020-05-22,8.00086
2020-05-29,16.95305
2020-06-05,2.31762
2020-06-12,23.71651
