date,potassium
YYYY-MM-DD,ppb
2015-06-17,520.4826449619006
2015-06-18,520.6570841366566
2015-06-19,522.6957264091084
2015-06-20,506.6787669888963
2015-06-21,509.20988716729005
2015-06-22,512.7201886959929
2015-06-23,502.6039055744528
2015-06-24,494.4035653213114
2015-06-25,505.14460812005944
2015-06-26,498.2125163269703
2015-06-27,489.78777810004925
2015-06-28,496.15434618548994
2015-06-29,498.67860530178194
2015-06-30,479.63968936095785
2015-07-01,484.6480361440192
2015-07-02,481.5028412724052
2015-07-03,464.1413272136323
2015-07-04,634.6047385444429
2015-07-05,467.33091074724143
2015-07-06,471.34394614924173
2015-07-07,438.4044303137679
2015-07-08,438.5743325594129
2015-07-09,441.7309633571115
2016-05-28,546.1208899999999
2016-05-29,529.60982
2016-05-30,497.40682
2016-05-31,516.09208
2016-06-01,533.90271
2016-06-02,515.43798
2016-06-03,509.09526
2016-06-04,527.1801399999999
2016-06-05,514.17252
2016-06-06,520.5080499999999
2016-06-07,545.25301
2016-06-08,579.15203
2016-06-09,519.86085
2016-06-10,534.4778
2016-06-11,537.01683
2016-06-12,522.3732
2016-06-13,516.19174
2016-06-14,572.88531
2016-06-15,527.6719400000001
2016-06-16,518.7283699999999
2016-06-17,491.51193
2016-06-18,472.99177
2016-06-19,485.71719
2016-06-20,474.80785
2016-06-22,534.11929
2016-06-23,476.08007
2016-06-24,448.34446
2016-06-25,465.83643
2016-06-26,478.87594
2016-06-27,459.01770999999997
2016-06-28,469.73145999999997
2016-06-29,471.4884
2016-06-30,458.31343
2016-07-01,468.19319
2016-07-02,486.28422
2016-07-03,459.419
2016-07-04,510.99163
2016-07-05,493.50543000000005
2016-07-06,479.8987
2016-07-07,479.11213
2016-07-08,497.21124000000003
2016-07-09,481.64486
2016-07-10,486.80612
2016-07-11,475.9948
2016-07-12,527.02959
2016-07-13,489.2334
2016-07-14,487.92870999999997
2016-07-15,508.70351999999997
2016-07-16,514.97343
2016-07-17,528.3954200000001
2016-07-18,511.11583
2016-07-19,493.21293
2016-07-20,514.65261
2016-07-21,522.56715
2016-07-22,528.50905
2016-07-23,531.39119
2016-07-24,540.1501900000001
2016-07-25,541.3367000000001
2016-07-26,538.69276
2016-07-27,526.17226
2016-07-28,534.01738
2016-07-29,532.6321399999999
2016-07-30,537.8274799999999
2016-07-31,545.52289
2016-08-01,540.14645
2016-08-02,558.82167
2016-08-03,551.8477399999999
2016-08-04,550.51748
2016-08-05,564.3662400000001
2016-08-06,575.50237
2016-08-07,591.98304
2016-08-08,597.87602
2016-08-09,622.98281
2016-08-10,614.76897
2016-08-11,628.84115
2016-08-12,632.23133
2016-08-13,641.33944
2016-08-14,648.33747
2016-08-15,658.9396399999999
2016-08-16,594.72982
2016-08-17,618.40633
2016-08-18,621.04072
2016-08-19,636.909
2016-08-20,637.64886
2016-08-21,641.65419
2016-08-22,648.95499
2016-08-23,627.2954
2016-08-24,617.21551
2016-08-25,635.53252
2016-08-26,630.86545
2016-08-27,624.73005
2016-08-28,642.676
2016-08-29,611.00261
2016-08-30,597.81395
2016-08-31,605.37193
2016-09-01,620.53513
2016-09-02,647.0419099999999
2016-09-03,648.20114
2016-09-04,606.00765
2016-09-05,610.3327800000001
2016-09-06,615.30552
2016-09-07,631.4164499999999
2016-09-08,647.3058000000001
2016-09-09,649.55247
2016-09-10,644.15897
2016-09-11,653.8698599999999
2016-09-12,681.9503500000001
2016-09-13,689.72379
2016-09-14,681.17092
2016-09-15,711.65638
2016-09-16,681.4688
2016-09-23,794.4705
2016-09-24,705.3623
2016-09-25,716.3097500000001
2016-09-26,706.9093499999999
2016-09-27,697.80509
2017-06-22,532.56194
2017-06-23,451.45645
2017-06-24,511.40895
2017-06-25,488.17593
2017-06-26,482.65217
2017-06-27,484.04297999999994
2017-06-28,487.71544
2017-06-29,486.28794999999997
2017-06-30,470.72795999999994
2017-07-01,467.68007
2017-07-02,475.21115000000003
2017-07-03,459.01198999999997
2017-07-04,494.15776999999997
2017-07-05,494.95457999999996
2017-07-06,488.26163
2017-07-07,489.35316
2017-07-08,486.26775000000004
2017-07-09,488.42232
2017-07-10,502.53513
2017-07-11,498.03322000000003
2017-07-12,548.95311
2017-07-13,505.27547
2017-07-14,503.70068000000003
2017-12-19,670.96886
2018-01-06,647.68346
2018-01-26,647.37673
2018-03-04,605.9085600000001
2018-03-07,539.57307
2018-03-25,488.7704
2018-06-08,513.24648
2018-06-15,504.41630000000004
2018-06-25,537.85603
2018-07-11,532.40694
2018-07-15,589.12557
2018-08-10,678.2160299999999
2018-08-17,685.3837599999999
2018-08-24,673.24607
2021-01-28,576.50238
2021-02-05,735.16304
2021-02-11,580.86248
2021-02-17,576.15934
2021-02-25,627.17765
2021-03-03,618.2244000000001
2021-03-10,586.3179
2021-03-19,591.8823
2021-03-25,654.56188
2021-03-30,650.69375
2021-04-07,734.55335
2021-04-14,616.76021
2021-05-17,581.27215
2021-05-28,499.43202
2021-06-04,540.71555
2021-06-11,494.32738
2021-06-18,927.3644899999999
2021-06-24,538.56511
2021-07-02,471.59902
2021-07-09,581.14976
2021-07-15,536.99294
2021-07-23,446.38669
2021-07-30,545.71475
2021-07-31,551.35686
2021-08-06,555.84052
