date,selenium
YYYY-MM-DD,ppb
2020-06-03,0.0
2020-06-16,0.0
2020-06-30,0.0
2020-07-14,1.27536
2020-07-21,1.12187
2020-07-29,1.01024
2020-08-04,1.19164
2020-08-12,0.0
2020-08-19,0.19274
2020-08-24,0.0
2020-09-01,0.0
2020-09-10,0.0
2020-09-14,0.0
2020-09-23,0.0
2020-09-29,0.0
2020-10-05,0.0
2020-10-13,0.0
2020-10-20,0.0
2020-10-28,0.0
2020-11-03,0.0
2020-11-19,2.8630699999999996
2020-12-03,2.94813
2021-01-20,2.8630699999999996
2021-02-19,1.2384
2021-03-09,1.03657
2021-04-28,1.08578
2021-05-04,1.3718
2021-05-13,1.46714
2021-05-18,1.2764600000000002
2021-06-02,0.89509
2021-06-08,1.52354
2021-06-15,1.60876
2021-06-22,1.3531000000000002
2021-07-01,2.03487
2021-07-07,1.6939799999999998
2021-07-20,0.0020637
2021-07-27,0.0068085
2021-08-04,0.002758
2021-08-10,0.0029207
2021-08-17,0.0022278000000000003
2021-08-24,0.0025879
2021-08-31,0.08063719999999999
2021-09-08,0.0477201
2021-09-27,0.0309588
2021-10-04,0.051697799999999995
2021-10-15,0.023909600000000003
2021-10-20,0.0064304
2021-10-28,0.0159991
2021-11-04,0.0
2021-11-08,0.0216854
2021-12-01,0.0
