date,potassium
YYYY-MM-DD,ppb
2020-05-22,930.74703
2020-05-29,657.40251
2020-06-05,874.99666
2020-06-12,992.7178200000001
2020-06-19,1099.0175100000001
2020-06-26,1006.29746
2020-07-02,1033.32078
2020-07-10,993.8818000000001
2020-07-17,1181.5867799999999
2020-07-23,3118.6462899999997
2020-07-30,974.80456
2020-08-07,1021.24297
2020-08-14,970.59068
2020-08-20,987.79928
2020-08-27,979.2696599999999
2020-09-03,1020.76904
2020-09-11,947.8556600000001
2020-09-18,978.24585
2020-09-24,1033.26177
2020-10-01,976.86575
2020-10-08,959.4219599999999
2020-10-16,897.2524900000001
2020-10-23,949.91942
2020-10-27,920.59466
2020-11-06,883.97534
2020-11-20,908.7274100000001
2021-05-19,644.42405
2021-05-28,944.59191
2021-06-04,916.71145
2021-06-11,626.68519
2021-06-24,1514.8592099999998
2021-07-09,981.95854
2021-07-15,1138.4192899999998
2021-07-23,949.88044
2021-07-30,562.35787
2021-08-06,858.55654
2021-08-13,595.0218775999999
2021-08-27,756.0940453000001
2021-09-03,873.7672924000001
2021-10-01,941.0819779000001
2021-10-07,698.3292591999999
2021-10-22,888.5265221999999
2021-11-03,975.8224246999999
2021-11-11,946.6059559999999
