date,manganese
YYYY-MM-DD,ppb
2019-10-07,0.63443
2020-05-26,0.70588
2020-10-09,0.33419
2020-10-13,0.42434
2020-10-21,0.23129
2020-10-28,1.81168
2020-11-04,0.15153
2020-11-11,0.17815999999999999
2020-11-17,0.8669499999999999
2020-11-25,0.7686999999999999
2020-12-03,1.1902300000000001
2020-12-09,1.59794
2020-12-16,0.60008
2020-12-26,0.6268799999999999
2020-12-31,0.57836
2021-01-07,0.89777
2021-01-14,0.56586
2021-01-21,0.72503
2021-01-28,0.51205
2021-02-07,0.65276
2021-02-11,0.50714
2021-02-19,0.58498
2021-02-27,0.62856
2021-03-05,0.62314
2021-03-12,0.6815899999999999
2021-03-19,0.6418600000000001
2021-03-26,0.19389
2021-04-03,0.20471
2021-04-09,0.32627999999999996
2021-04-16,0.37259
2021-04-23,0.55873
2021-04-30,0.6872
2021-05-19,0.7598100000000001
2021-05-25,0.88618
2021-05-26,0.6578299999999999
2021-06-02,0.49574
2021-06-09,0.5159503
2021-06-16,0.3481308
2021-06-23,0.2947307
2021-06-30,0.3818576
2021-07-07,0.3367682
2021-07-14,0.3052638
2021-07-21,0.27243850000000003
2021-07-28,0.34089
2021-08-04,0.3621552
2021-08-11,0.1725783
2021-08-18,0.241274
2021-09-01,0.18207399999999999
2021-09-08,0.15583750000000002
2021-09-15,0.1797012
2021-09-22,0.12837490000000001
2021-09-29,0.2574275
2021-10-05,0.10919
2021-10-06,0.1398135
2021-10-13,0.2527378
2021-10-20,0.3077066
2021-10-27,0.2311166
2021-11-03,0.46513230000000005
2021-11-10,0.1310487
2021-11-17,0.6298816
2021-11-24,0.2475785
2021-12-01,0.21820389999999998
2021-12-08,0.3549763
2021-12-16,1.1968489
2021-12-23,1.5695229999999998
