date,cadmium
YYYY-MM-DD,ppb
2014-12-12,0.02026
2015-01-24,0.015050000000000001
2015-02-07,0.00863
2015-03-16,0.010920000000000001
2015-04-19,0.04954
2015-05-11,0.01566
2015-05-24,0.0109
2015-06-02,0.014350000000000002
2015-06-18,0.01441
2015-07-02,0.01284
2015-07-15,0.024810000000000002
2015-08-02,0.0025599999999999998
2015-08-09,0.01072
2015-10-04,0.021679999999999998
2015-10-13,0.025160000000000002
2015-10-26,0.05795
2015-11-09,0.00133
2015-11-23,0.0
2015-12-09,0.00294
2016-01-28,0.00821
2016-02-12,0.012899999999999998
2016-02-21,0.00583
2016-03-09,0.0092
2016-03-24,0.00928
2016-03-31,0.011280000000000002
2016-04-08,0.01449
2016-04-21,0.018779999999999998
2016-05-02,0.0
2016-05-27,0.0
2016-06-04,0.016087896
2016-06-17,0.02553
2016-06-27,0.05655
2016-07-08,0.04854
2016-07-15,0.02452
2016-07-22,0.00618
2016-07-29,0.00419
2016-08-05,0.0
2016-08-12,0.025500000000000002
2016-08-19,0.01197
2016-08-26,0.03647
2016-09-02,0.01182
2016-09-09,0.014580000000000001
2016-09-16,0.00964
2016-09-23,0.02774
2016-09-30,0.0182
2016-10-12,0.01859
2016-10-19,0.01801
2016-10-27,0.01534
2016-11-03,0.0097
2016-11-12,0.02045
2016-11-23,0.03968
2017-03-19,0.01542
2017-04-12,0.01749
2017-04-30,0.01981
2017-06-30,0.0716
2017-07-30,0.00148
2017-08-25,0.009210000000000001
2017-09-14,0.00956
2017-09-27,0.00724
2017-10-14,0.00801
2017-10-23,0.0098
2017-11-03,0.00851
2017-11-16,0.00954
2018-03-03,0.015560000000000001
2018-05-25,0.00362
2018-06-08,0.00432
2018-06-15,0.00657
2018-06-25,0.00201
2018-07-09,0.0098
2018-07-15,0.01116
2018-08-10,0.01798
2018-08-17,0.018600000000000002
2018-08-24,0.010020000000000001
2018-09-07,0.0
2018-09-14,0.01139
2018-09-28,0.00164
2018-10-05,0.0
2018-10-12,0.0034000000000000002
2018-10-18,0.014870000000000001
2018-10-25,0.00361
2018-11-02,0.00916
2018-11-10,0.0
2018-11-17,0.0
2019-02-27,0.015519999999999999
2019-03-30,0.02761
2019-04-18,0.0017200000000000002
2019-05-08,0.00884
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.031129999999999998
2019-06-27,0.02664
2019-07-05,0.0057399999999999994
2019-07-14,0.02021
2019-07-19,0.0
2019-07-26,0.06835
2019-08-02,0.005180000000000001
2019-08-09,0.06355000000000001
2019-08-16,0.024099999999999996
2019-08-23,0.10414
2019-08-30,0.08573
2019-09-06,0.050210000000000005
2019-09-13,0.12416999999999999
2019-09-20,0.013090000000000001
2019-09-27,0.0
2019-10-04,0.03062
2019-10-11,0.020569999999999998
2019-10-19,0.02262
2019-10-25,0.03671
2019-11-03,0.0033799999999999998
2019-11-08,0.005339999999999999
2019-11-15,0.02552
2019-11-22,0.0814
2019-12-04,0.03202
2019-12-12,0.01114
2019-12-20,0.04179000000000001
2020-01-08,0.02945
2020-01-21,0.12972
2020-01-28,0.01887
2020-02-11,0.041710000000000004
2020-02-20,0.01132
2020-03-11,0.0
2020-03-17,0.042440000000000005
2020-04-03,0.0
2020-04-09,0.01196
2020-04-14,0.02271
2020-04-24,0.00062
2020-05-22,0.00036
2020-05-29,0.04317
2020-06-05,0.0
2020-06-12,0.04199
2020-06-19,0.060759999999999995
2020-06-26,0.0
2020-07-02,0.0
2020-07-10,0.00949
2020-07-17,0.0
2020-07-23,0.010419999999999999
2020-07-30,0.01013
2020-08-07,0.0
2020-08-14,0.019719999999999998
2020-08-20,0.03059
2020-08-27,0.0
2020-09-03,0.0
2020-09-11,0.01927
2020-09-18,0.0
2020-09-24,0.0266
2020-10-01,0.0
2020-10-08,0.00969
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,0.0
2020-11-06,0.02841
2020-11-13,0.0469
2020-12-04,0.0
2021-01-08,0.0
2021-01-15,0.0
2021-01-28,0.00274
2021-02-11,0.02327
2021-03-03,0.10611000000000001
2021-03-19,0.054720000000000005
2021-03-25,0.00426
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.01603
2021-07-02,0.00409
2021-07-09,0.0
2021-07-15,0.00496
2021-07-23,0.0
2021-07-30,0.02687
2021-07-31,0.053059999999999996
2021-08-06,0.0028899999999999998
2021-08-13,0.0077317
2021-08-19,0.0068509
2021-08-27,0.0043324
2021-09-03,0.009390200000000001
2021-10-01,0.010288299999999998
2021-10-07,0.09258169999999999
2021-10-22,0.0067919
2021-10-27,0.0073227000000000006
2021-11-03,0.0099769
2021-11-11,0.0106565
2022-10-15,0.0073516
