date,iron
YYYY-MM-DD,ppb
2020-06-03,101.99182
2020-06-16,44.79354
2020-06-30,51.62258
2020-07-14,52.00243999999999
2020-07-21,838.79589
2020-07-29,44.76921
2020-08-04,553.93913
2020-08-12,886.7035599999999
2020-08-19,210.04565
2020-08-24,341.51725
2020-09-01,155.60096
2020-09-10,65.63325
2020-09-14,113.67235000000001
2020-09-23,114.14609999999999
2020-09-29,140.16636
2020-10-05,114.35653
2020-10-13,254.15454
2020-10-20,172.14917
2020-10-28,148.92955
2020-11-03,698.34522
2020-11-19,68.19846
2020-12-03,34.49162
2021-01-20,30.01874
2021-02-19,71.59756999999999
2021-03-09,38.537800000000004
2021-04-28,73.08103
2021-05-04,166.69742
2021-05-13,104.58964
2021-05-18,38.32505
2021-06-02,81.99493000000001
2021-06-08,150.00852
2021-06-15,54.601150000000004
2021-06-22,137.90595
2021-07-01,184.25777
2021-07-07,190.59937000000002
2021-07-20,86.9312172
2021-07-27,71.4657403
2021-08-04,41.1534993
2021-08-10,77.9992532
2021-08-17,53.053023100000004
2021-08-24,50.7318192
2021-08-31,46.1043996
2021-09-08,43.784411
2021-09-27,94.88713920000001
2021-10-04,110.0112712
2021-10-15,43.0384622
2021-10-20,0.0
2021-10-28,134.3597269
2021-11-04,212.1531172
2021-11-08,55.734689
2021-12-01,30.8717236
