date,strontium
YYYY-MM-DD,ppb
2019-04-27,235.60479999999998
2019-05-10,190.78402
2019-05-19,280.91017999999997
2019-05-24,272.91457
2019-06-03,248.47351
2019-06-18,244.68447
2019-07-01,226.00475
2019-07-09,234.50057999999999
2019-07-16,233.54158
2019-08-15,248.22208
2019-09-05,280.82153
2019-10-02,275.95518
2020-04-21,212.09719
2020-05-13,245.20891
2020-05-28,257.10663
2020-06-10,255.46199000000001
2020-06-24,254.83505000000002
2020-07-08,256.42679
2020-08-03,261.32750999999996
2020-08-26,280.24548
2020-09-29,288.16185
2020-11-03,281.50677
2021-05-10,272.64904
2021-05-24,266.99187
2021-06-17,276.6933245
2021-06-30,300.3746038
2021-07-22,302.3579725
2021-08-20,299.66517650000003
2021-09-30,282.2319663
