date,phosphorus
YYYY-MM-DD,ppb
2020-05-22,310.2395
2020-05-29,618.02391
2020-06-05,395.55583
2020-06-12,318.56032
2020-06-19,257.39598
2020-06-26,284.46099
2020-07-02,277.36496
2020-07-10,324.08669000000003
2020-07-17,356.36647000000005
2020-07-23,332.62749999999994
2020-07-30,290.11276
2020-08-07,264.55463000000003
2020-08-14,286.91005
2020-08-20,264.49194
2020-08-27,284.08428000000004
2020-09-03,316.23676
2020-09-11,314.72958
2020-09-18,279.24885
2020-09-24,324.0867
2020-10-01,307.06814
2020-10-08,308.38691
2020-10-16,356.61759000000006
2020-10-23,302.73509
2020-10-27,325.78227
2020-11-06,376.27487
2020-11-20,313.78758
2021-05-19,884.4252
2021-05-28,435.8818
2021-06-04,419.4233
2021-06-11,669.75244
2021-06-24,390.1148
2021-07-09,412.45744
2021-07-15,391.31891
2021-07-23,293.94840999999997
2021-07-30,565.9512
2021-08-06,301.04016
2021-08-13,7.3689778
2021-08-27,7.317569499999999
2021-09-03,6.8626619
2021-10-01,20.2343274
2021-10-07,10.852002
2021-10-22,11.7496782
2021-11-03,85.824552
2021-11-11,15.3837578
