date,cobalt
YYYY-MM-DD,ppb
2015-06-17,0.036898863687322
2015-06-18,0.036639496062285996
2015-06-19,0.03718314467752001
2015-06-20,0.034169906481216004
2015-06-21,0.033784696383373995
2015-06-22,0.035707394173588
2015-06-23,0.034432396751508
2015-06-24,0.034804676003952
2015-06-25,0.0421535005617
2015-06-26,0.043381255751918
2015-06-27,0.041121579375500004
2015-06-28,0.04194081934749
2015-06-29,0.041002826690256
2015-06-30,0.042264813120448
2015-07-01,0.04713192955224
2015-07-02,0.050753319545040004
2015-07-03,0.046932492983551996
2015-07-04,0.044001583641048
2015-07-05,0.048968182182375995
2015-07-06,0.052569605955580995
2015-07-07,0.049193791601574
2015-07-08,0.05235058341336
2015-07-09,0.049958024758534995
2016-05-28,0.09485
2016-05-29,0.03219
2016-05-30,0.02947
2016-05-31,0.028990000000000002
2016-06-01,0.02692
2016-06-02,0.02418
2016-06-03,0.021320000000000002
2016-06-04,0.039360000000000006
2016-06-05,0.02127
2016-06-06,0.02572
2016-06-07,0.03308
2016-06-08,0.03018
2016-06-09,0.021970000000000003
2016-06-10,0.013550000000000001
2016-06-11,0.011470000000000001
2016-06-12,0.02272
2016-06-13,0.02779
2016-06-14,0.021779999999999997
2016-06-15,0.01713
2016-06-16,0.010369999999999999
2016-06-17,0.053160000000000006
2016-06-18,0.03605
2016-06-19,0.045040000000000004
2016-06-20,0.035089999999999996
2016-06-22,0.038579999999999996
2016-06-23,0.07196
2016-06-24,0.03829
2016-06-25,0.04268
2016-06-26,0.04131
2016-06-27,0.033639999999999996
2016-06-28,0.032659999999999995
2016-06-29,0.039080000000000004
2016-06-30,0.02572
2016-07-01,0.03465
2016-07-02,0.02654
2016-07-03,0.03125
2016-07-04,0.047099999999999996
2016-07-05,0.034480000000000004
2016-07-06,0.03856
2016-07-07,0.02777
2016-07-08,0.13374
2016-07-09,0.07583000000000001
2016-07-10,0.04913
2016-07-11,0.03975
2016-07-12,0.05481
2016-07-13,0.05572
2016-07-14,0.044860000000000004
2016-07-15,0.041679999999999995
2016-07-16,0.03991
2016-07-17,0.03649
2016-07-18,0.035660000000000004
2016-07-19,0.0354
2016-07-20,0.027460000000000002
2016-07-21,0.03473
2016-07-22,0.03513
2016-07-23,0.02949
2016-07-24,0.03351
2016-07-25,0.09988999999999999
2016-07-26,0.055069999999999994
2016-07-27,0.05038
2016-07-28,0.05334
2016-07-29,0.05653
2016-07-30,0.05877
2016-07-31,0.051840000000000004
2016-08-01,0.0604
2016-08-02,0.0713
2016-08-03,0.057120000000000004
2016-08-04,0.062040000000000005
2016-08-05,0.03923
2016-08-06,0.05652
2016-08-07,0.05009
2016-08-08,0.03773
2016-08-09,0.056049999999999996
2016-08-10,0.03339
2016-08-11,0.04611
2016-08-12,0.03666
2016-08-13,0.045180000000000005
2016-08-14,0.03544
2016-08-15,0.04139
2016-08-16,0.08717000000000001
2016-08-17,0.05235
2016-08-18,0.06966
2016-08-19,0.04972
2016-08-20,0.05772
2016-08-21,0.07402
2016-08-22,0.06292
2016-08-23,0.06209
2016-08-24,0.04798
2016-08-25,0.06651
2016-08-26,0.06096
2016-08-27,0.06005
2016-08-28,0.06999
2016-08-29,0.08001
2016-08-30,0.06118
2016-08-31,0.05296000000000001
2016-09-01,0.060730000000000006
2016-09-02,0.05328
2016-09-03,0.17243999999999998
2016-09-04,0.07861
2016-09-05,0.0877
2016-09-06,0.07134
2016-09-07,0.06669
2016-09-08,0.08789999999999999
2016-09-09,0.21731
2016-09-10,0.07347000000000001
2016-09-11,0.10897000000000001
2016-09-12,0.07837
2016-09-13,0.07731
2016-09-14,0.07611
2016-09-15,0.08113999999999999
2016-09-16,0.08005
2016-09-23,0.07051
2016-09-24,0.07139000000000001
2016-09-25,0.07534
2016-09-26,0.08251
2016-09-27,0.06745
2017-06-22,0.04453
2017-06-23,0.03642
2017-06-24,0.034390000000000004
2017-06-25,0.04065
2017-06-26,0.03988
2017-06-27,0.033769999999999994
2017-06-28,0.03361
2017-06-29,0.04136
2017-06-30,0.0354
2017-07-01,0.03513
2017-07-02,0.04011
2017-07-03,0.0353
2017-07-04,0.05301
2017-07-05,0.03488
2017-07-06,0.04278
2017-07-07,0.03884
2017-07-08,0.04929
2017-07-09,0.05246
2017-07-10,0.04861
2017-07-11,0.04659
2017-07-12,0.05312
2017-07-13,0.045950000000000005
2017-07-14,0.04779
2017-12-19,0.09564
2018-01-06,0.0777
2018-01-26,0.06994
2018-03-04,0.06727999999999999
2018-03-07,0.09011
2018-03-25,0.0572
2018-06-08,0.0537
2018-06-15,0.05129
2018-06-25,0.058370000000000005
2018-07-11,0.0567
2018-07-15,0.051710000000000006
2018-08-10,0.06116
2018-08-17,0.06297
2018-08-24,0.07537
2021-01-28,0.044140000000000006
2021-02-05,0.02778
2021-02-11,0.049280000000000004
2021-02-17,0.056420000000000005
2021-02-25,0.05914
2021-03-03,0.06543
2021-03-10,0.04885
2021-03-19,0.03694
2021-03-25,0.1031
2021-03-30,0.06454
2021-04-07,0.07852
2021-04-14,0.10138
2021-05-17,0.08845
2021-05-28,0.05649
2021-06-04,0.07452
2021-06-11,0.05045
2021-06-18,0.07789
2021-06-24,0.10101
2021-07-02,0.0977
2021-07-09,0.09126000000000001
2021-07-15,0.08695
2021-07-23,0.06147
2021-07-30,0.05744
2021-07-31,0.1257
2021-08-06,0.046329999999999996
