date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.0108
2015-01-24,0.00875
2015-02-07,0.01139
2015-02-19,0.01303
2015-03-16,0.008459999999999999
2015-04-19,0.00917
2015-05-11,0.05133
2015-05-24,0.02097
2015-06-02,0.027049999999999998
2015-06-18,0.21765
2015-07-02,0.02817
2015-07-15,0.1567
2015-08-02,0.011859999999999999
2015-08-09,0.011349999999999999
2015-10-04,0.19375
2015-10-13,0.16195
2015-10-26,0.19758
2015-11-09,0.208
2015-12-09,0.14703
2016-01-08,0.1621
2016-01-28,0.15514999999999998
2016-02-12,0.15565
2016-02-21,0.15388000000000002
2016-03-09,0.17376
2016-03-24,0.16761
2016-03-31,0.15291000000000002
2016-04-08,0.14441
2016-04-21,0.00589
2016-05-02,0.0005914513999999999
2016-05-20,0.0012263592
2016-05-27,0.0026932793
2016-06-04,0.00482598
2016-06-11,0.0064392702000000005
2016-06-17,0.00556
2016-06-27,0.00475
2016-07-08,0.00761
2016-07-15,0.00651
2016-07-22,0.00892
2016-07-29,0.00811
2016-08-05,0.0037199999999999998
2016-08-12,0.01112
2016-08-19,0.007600000000000001
2016-08-26,0.00765
2016-09-02,0.0061200000000000004
2016-09-09,0.00598
2016-09-16,0.00804
2016-09-23,0.045919999999999996
2016-09-30,0.00775
2016-10-12,0.00457
2016-10-19,0.00376
2016-10-27,0.004229999999999999
2016-11-03,0.00398
2016-11-12,0.00499
2016-11-23,0.0
2016-12-04,0.0049700000000000005
2017-03-19,0.05818
2017-04-12,0.04314
2017-04-30,0.14639
2017-05-14,0.15857
2017-05-30,0.03238
2017-06-15,0.11109000000000001
2017-06-30,0.06818
2017-07-13,0.06119
2017-07-30,0.050730000000000004
2017-08-25,0.1108
2017-09-14,0.06975
2017-09-27,0.061130000000000004
2017-10-14,0.07552
2017-10-23,0.06057
2017-11-03,0.06989999999999999
2017-11-16,0.04666
2017-12-19,0.02255
2018-01-05,0.01506
2018-01-25,0.02647
2018-03-03,0.00886
2018-03-25,0.00711
2018-06-08,0.00583
2018-06-15,0.0072900000000000005
2018-06-25,0.00666
2018-07-09,0.00945
2018-07-15,0.00764
2018-08-10,0.00581
2018-08-17,0.00956
2018-08-24,0.00815
2019-02-27,0.00393
2019-03-30,0.0030800000000000003
2019-04-18,0.00602
2019-05-08,0.0028200000000000005
2019-06-05,0.0
2019-06-11,0.0012000000000000001
2019-06-21,0.00391
2019-06-27,0.00307
2019-07-05,0.00125
2019-07-14,0.00566
2019-07-19,0.01249
2019-07-26,0.00611
2019-08-02,0.006030000000000001
2019-08-09,0.00473
2019-08-16,0.00816
2019-08-23,0.0386
2019-08-30,0.0752
2019-09-06,0.0721
2019-09-13,0.00595
2019-09-20,0.00494
2019-09-27,0.00322
2019-10-04,0.00727
2019-10-11,0.00515
2019-10-19,0.006880000000000001
2020-02-11,0.0
2020-02-20,0.00118
2020-03-11,0.0
2020-04-03,0.0
2020-04-09,0.0072900000000000005
2020-04-14,0.0
2020-04-24,0.0
2020-05-22,0.0
2020-05-29,0.0015799999999999998
2020-06-05,0.00048
2020-06-12,0.0
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,0.02189
2020-07-10,0.0
2020-07-17,0.0
2020-07-23,0.011009999999999999
2020-07-30,0.00038
2020-08-07,0.01006
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,0.00712
2020-09-11,0.0
2020-09-18,0.00401
2020-09-24,0.0
2020-10-01,0.0
2020-10-08,0.00264
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,0.00696
2020-11-06,0.0045
2020-11-13,0.0
2020-12-04,0.0
2021-01-08,0.0
2021-01-15,0.00731
2021-01-28,0.016720000000000002
2021-02-11,0.00613
2021-03-03,0.01695
2021-03-19,0.0
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.00659
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.04902
2021-06-18,0.04718
2021-06-24,0.00945
2021-07-02,0.01255
2021-07-09,0.02087
2021-07-15,0.00535
2021-07-23,0.08906
2021-07-30,0.007330000000000001
2021-07-31,0.0067
2021-08-06,0.005379999999999999
2021-08-13,0.0164127
2021-08-19,0.0057769
2021-08-27,0.0093774
2021-09-03,0.0059756
2021-10-01,0.005497800000000001
2021-10-07,0.0103933
2021-10-15,0.011734399999999999
2021-10-22,0.0065364
2021-10-27,0.0264022
2021-11-03,0.01251
2021-11-11,0.0159393
