date,lithium
YYYY-MM-DD,ppb
2019-04-27,18.65289
2019-05-10,10.9466
2019-05-19,15.19026
2019-05-24,18.497889999999998
2019-06-03,18.32319
2019-06-18,21.98874
2019-07-01,21.8261
2019-07-09,22.075999999999997
2019-07-16,19.31661
2019-08-15,18.5016
2019-09-05,20.47827
2019-10-02,20.44688
2020-04-21,17.39113
2020-05-13,12.72907
2020-05-28,13.72751
2020-06-10,15.31498
2020-06-24,14.455089999999998
2020-07-08,15.24598
2020-08-03,14.2224
2020-08-26,16.098380000000002
2020-09-29,18.02127
2020-11-03,18.830199999999998
2021-05-10,16.08462
2021-05-24,12.018699999999999
2021-06-17,7.7984382
2021-06-30,13.3700719
2021-07-22,13.861471000000002
2021-08-20,16.2499389
2021-09-30,16.6120744
