date,uranium
YYYY-MM-DD,ppb
2015-06-02,0.026359999999999998
2015-06-12,0.000237429957236
2015-06-13,0.027971613618753
2015-06-18,0.00024
2015-07-06,0.000692757670535
2015-07-10,0.00040613872428799997
2015-07-15,0.00057
2015-08-02,0.00124
2015-11-04,0.0
2015-11-23,0.00099
2015-11-28,0.0
2016-05-27,0.0
2016-06-04,0.0021206766
2016-06-08,0.0
2016-06-11,0.0067330958
2016-06-17,0.0
2016-07-08,0.00319
2016-07-14,0.0
2016-07-16,0.0025700000000000002
2016-07-22,0.00132
2016-07-29,0.0
2016-08-11,0.0
2016-08-19,0.0
2016-08-26,0.0026899999999999997
2016-09-02,0.00057
2016-09-16,0.0
2016-10-12,0.0
2016-10-19,0.00109
2016-10-27,0.00024
2016-11-03,0.0009500000000000001
2016-11-12,0.0
2016-12-04,0.0028200000000000005
2017-03-27,0.00112
2017-06-23,0.00037
2017-06-30,0.0
2017-07-13,0.00065
2017-07-14,0.00010999999999999999
2017-07-17,0.0013999999999999998
2017-07-30,0.00039
2017-08-11,0.0
2017-08-25,0.00014
2017-08-31,0.0008
2017-09-18,0.0016899999999999999
2017-09-27,0.00111
2017-10-14,0.00138
2017-10-19,0.00038
2017-10-23,0.0009000000000000001
2017-10-24,0.0
2017-11-03,0.00072
2017-11-14,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-06,0.0
2018-01-25,0.0
2018-01-29,9e-05
2018-03-03,0.00031999999999999997
2018-03-04,0.0
2018-03-13,0.00092
2018-03-17,0.0
2018-05-07,0.00010999999999999999
2018-05-25,0.0
2018-06-03,0.0
2018-06-08,0.00279
2018-06-15,0.00012
2018-06-25,0.00019
2018-07-09,0.00037
2018-08-10,0.0009299999999999999
2018-08-17,0.0
2018-08-24,0.0
2018-08-25,0.11346
2018-08-31,0.0010299999999999999
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-10-11,0.0028200000000000005
2018-10-12,0.013229999999999999
2018-10-18,0.01065
2018-10-25,0.0
2018-11-02,0.014859999999999998
2018-11-10,0.02024
2018-11-16,0.0
2018-11-17,0.01917
2019-07-27,0.0
2019-08-13,0.03212
