date,magnesium
YYYY-MM-DD,ppb
2014-12-12,3253.0523
2015-01-24,3289.4441
2015-02-07,3974.6760999999997
2015-02-19,4390.41446
2015-03-16,2990.14401
2015-04-19,2141.2185400000003
2015-05-11,1998.42272
2015-05-24,3260.95378
2015-06-02,1595.2973700000002
2015-06-18,1402.6107200000001
2015-07-02,1682.90224
2015-07-15,1786.38963
2015-08-02,2030.97237
2015-08-09,2117.35499
2015-10-04,2549.87948
2015-10-13,2866.04597
2015-10-26,2380.42958
2015-11-09,2873.13357
2015-12-09,2964.5469000000003
2016-01-08,3060.71529
2016-01-28,3186.3012099999996
2016-02-12,3087.3681699999997
2016-02-21,3099.5190000000002
2016-03-09,2868.4986
2016-03-24,3153.53585
2016-03-31,3024.08166
2016-04-08,2837.3712100000002
2016-04-21,2671.70522
2016-05-02,2455.3342600416
2016-05-20,1882.5462001632002
2016-05-27,1637.2633990549
2016-06-04,1333.25541207
2016-06-11,1263.4729545357
2016-06-17,1702.24027
2016-06-27,1886.77043
2016-07-08,2086.57874
2016-07-15,2314.90189
2016-07-22,2458.8234700000003
2016-07-29,2490.18003
2016-08-05,2601.5340300000003
2016-08-12,2567.6359899999998
2016-08-19,2876.0985499999997
2016-08-26,2683.4904
2016-09-02,2739.56985
2016-09-09,2574.02082
2016-09-16,2615.8923499999996
2016-09-23,5523.4229700000005
2016-09-30,2742.9061300000003
2016-10-12,2889.21996
2016-10-19,2879.7458899999997
2016-10-27,2888.4762899999996
2016-11-03,2923.8739299999997
2016-11-12,3006.48414
2016-11-23,2740.66886
2016-12-04,3229.10494
2017-03-19,2953.24844
2017-04-12,2922.06538
2017-04-30,2765.51196
2017-05-14,1713.6229700000001
2017-05-30,1418.44823
2017-06-15,1490.1376200000002
2017-06-30,1378.7081
2017-07-13,1392.4453600000002
2017-07-30,1483.77355
2017-08-25,2238.94013
2017-09-14,2414.58979
2017-09-27,2576.6925600000004
2017-10-14,2561.6349600000003
2017-10-23,2651.96524
2017-11-03,2658.0144999999998
2017-11-16,2912.38761
2017-12-19,2918.40314
2018-01-05,3011.77372
2018-01-25,3101.0769
2018-03-03,2976.4849
2018-03-25,1687.8635199999999
2018-06-08,1718.4058099999997
2018-06-15,1842.6555400000002
2018-06-25,2155.78228
2018-07-09,2286.19398
2018-07-15,2352.7287699999997
2018-08-10,2631.91869
2018-08-17,2704.2237999999998
2018-08-24,2801.8372799999997
2019-02-27,3687.23289
2019-03-30,3811.51526
2019-04-18,4073.7023
2019-05-08,3584.31401
2019-06-05,2504.82089
2019-06-11,1866.69576
2019-06-21,1772.37535
2019-06-27,1707.43048
2019-07-05,1569.0470500000001
2019-07-14,1507.78198
2019-07-19,1573.19898
2019-07-26,1628.8118800000002
2019-08-02,1718.57536
2019-08-09,1628.08911
2019-08-16,1722.8834299999999
2019-08-23,1802.4858
2019-08-30,1820.60815
2019-09-06,1924.33511
2019-09-13,2058.16408
2019-09-20,2152.31345
2019-09-27,2220.14119
2019-10-04,2280.02189
2019-10-11,2486.2539699999998
2019-10-19,2576.62194
2020-02-11,3337.12269
2020-02-20,3403.0104899999997
2020-03-11,3554.7613899999997
2020-04-03,3817.19703
2020-04-09,3779.95038
2020-04-14,3434.82204
2020-04-24,3652.49827
2020-05-22,1935.9363099999998
2020-05-29,1578.9713299999999
2020-06-05,1589.5004199999998
2020-06-12,1952.48076
2020-06-19,1770.2049
2020-06-26,1815.2699400000001
2020-07-02,2147.01134
2020-07-10,2084.33548
2020-07-17,2329.64554
2020-07-23,2399.55831
2020-07-30,2407.0476
2020-08-07,2510.12326
2020-08-14,2651.20392
2020-08-20,2879.656
2020-08-27,2775.2301799999996
2020-09-03,2895.01297
2020-09-11,2930.37186
2020-09-18,2874.5614299999997
2020-09-24,3155.66547
2020-10-01,2942.0261900000005
2020-10-08,2905.3592500000004
2020-10-16,3063.62754
2020-10-23,3118.76274
2020-10-27,3141.42535
2020-11-06,3073.5269
2020-11-13,3151.23842
2020-12-04,3126.3447
2021-01-08,3293.16823
2021-01-15,3249.8975100000002
2021-01-28,3531.0
2021-02-11,3744.78365
2021-03-03,3822.02368
2021-03-19,3872.5236
2021-03-25,3893.378
2021-04-07,3799.758
2021-05-17,2372.985
2021-05-28,1935.806
2021-06-04,1538.443
2021-06-11,1826.55616
2021-06-18,1829.85952
2021-06-24,2103.57823
2021-07-02,2166.54926
2021-07-09,2237.93574
2021-07-15,2408.64539
2021-07-23,2572.81606
2021-07-30,2649.10331
2021-07-31,2852.16413
2021-08-06,2560.91922
2021-08-13,2647.0824900999996
2021-08-19,2608.9935044
2021-08-27,2776.0069285
2021-09-03,2846.0376466000002
2021-10-01,3065.5798191000003
2021-10-07,3201.1503906000003
2021-10-15,2902.0923027999997
2021-10-22,2941.7533433
2021-10-27,3005.1673917
2021-11-03,2911.4307176
2021-11-11,2880.8631109
