date,germanium
YYYY-MM-DD,ppb
2014-12-12,0.00624
2015-02-07,0.00651
2015-03-16,0.009349999999999999
2015-04-19,0.00285
2015-05-11,0.01385
2015-05-24,0.008400000000000001
2015-06-02,0.014920000000000001
2015-06-18,0.01457
2015-07-02,0.014079999999999999
2015-07-15,0.0
2015-08-02,0.00976
2015-08-09,0.0015899999999999998
2015-10-04,0.0
2015-10-13,0.0
2015-10-26,0.012060000000000001
2015-11-09,0.00821
