date,nickel
YYYY-MM-DD,ppb
2019-05-30,1.26389
2019-06-12,0.3452
2019-06-19,0.23912
2019-06-29,0.27521
2019-07-15,0.28064
2019-07-18,0.22329000000000002
2019-07-24,0.38666
2019-07-30,0.23174
2019-08-06,0.12111999999999999
2019-08-14,0.20516
2019-08-21,0.30127000000000004
2020-01-15,0.34493
2020-02-08,0.23104
2020-02-18,4.21083
2020-03-05,0.30946
2020-03-18,0.49102
2020-03-30,0.40301
2020-08-30,0.0
2020-09-10,0.0
2020-09-18,0.0
2020-09-28,2.26026
2020-10-06,0.0
2020-10-16,0.15947
2020-10-23,0.0
2020-10-30,0.7989599999999999
2020-11-06,0.0
2020-11-14,0.0
