date,cobalt
YYYY-MM-DD,ppb
2019-04-27,5.3499
2019-05-10,4.30954
2019-05-19,2.26462
2019-05-24,2.28587
2019-06-03,2.82592
2019-06-18,2.6370199999999997
2019-07-01,2.22063
2019-07-09,2.47382
2019-07-16,2.97927
2019-08-15,3.70514
2019-09-05,3.87859
2019-10-02,1.43146
2020-04-21,4.26809
2020-05-28,2.74167
2020-06-10,3.0707400000000002
2020-06-24,2.48445
2020-07-08,2.16802
2020-08-04,2.23236
2020-08-26,2.0923
2020-09-29,2.07695
2020-11-03,1.98728
2021-05-10,3.21552
2021-05-24,2.29666
2021-06-17,1.7333805999999998
2021-06-30,1.4224353
2021-07-22,1.4446227
2021-08-20,1.4002751999999998
2021-09-30,0.9554492000000001
