date,selenium
YYYY-MM-DD,ppb
2015-08-02,427.9387
2015-08-09,434.21886
2015-10-04,0.4765
2015-10-13,0.42428
2015-10-26,0.46635000000000004
2015-11-09,0.71217
2015-11-23,0.37202999999999997
2016-01-28,0.54347
2016-02-12,0.58363
2016-02-21,0.70106
2016-03-09,0.64174
2016-03-24,0.67979
2016-03-31,0.66706
2016-04-08,1.19987
2016-04-21,0.9088400000000001
2016-05-02,0.1196536256
2016-05-12,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0701422506
2016-06-17,0.04587
2016-06-27,0.0
2016-07-08,0.08012
2016-07-15,0.73957
2016-07-22,0.36698000000000003
2016-07-29,0.25736
2016-08-05,0.18742999999999999
2016-08-12,0.61919
2016-08-19,0.67475
2016-08-26,0.35383
2016-09-02,0.1956
2016-09-09,0.40356000000000003
2016-09-16,0.36408999999999997
2016-09-23,0.30759000000000003
2016-09-30,0.49602
2016-10-12,0.49439
2016-10-19,0.38682
2016-10-27,0.49412
2016-11-03,0.51379
2016-11-12,0.47115999999999997
2016-11-23,0.12185
2016-12-04,0.39386
2017-03-19,0.7803100000000001
2017-04-12,0.89854
2017-04-30,0.67982
2017-06-30,0.53156
2017-07-30,0.43074
2017-08-25,0.22596000000000002
2017-09-14,0.35291999999999996
2017-09-27,0.35847999999999997
2017-10-14,0.40757
2017-10-23,0.4163
2017-11-03,0.44494
2017-11-16,0.41927
2018-03-03,0.93143
2018-05-25,0.6861
2018-06-08,0.5188
2018-06-15,0.34903000000000006
2018-06-25,0.74395
2018-07-09,0.7041200000000001
2018-07-15,0.50432
2018-08-10,0.30626
2018-08-17,0.6937500000000001
2018-08-24,0.7641199999999999
2018-09-07,0.78781
2018-09-14,0.64348
2018-10-05,0.73283
2018-10-12,0.8909100000000001
2018-10-18,1.08335
2018-10-25,1.02837
2018-11-02,0.92527
2018-11-10,0.85654
2018-11-17,0.96651
2019-02-27,0.39658
2019-03-30,0.65253
2019-04-18,1.12985
2019-05-08,0.83931
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.5633400000000001
2019-07-05,0.76153
2019-07-14,0.6050599999999999
2019-07-19,0.6780799999999999
2019-07-26,0.918
2019-08-02,0.7406699999999999
2019-08-09,1.7789199999999998
2019-08-16,1.9727000000000001
2019-08-23,2.3441
2019-08-30,2.3441
2019-09-06,2.05344
2019-09-13,2.1987699999999997
2019-09-20,2.18262
2019-09-27,1.8435199999999998
2019-10-04,2.06958
2019-10-11,1.89196
2019-10-19,2.10188
2019-10-25,0.83051
2019-11-03,0.88214
2019-11-08,0.71434
2019-11-15,0.6369
2019-11-22,0.6369
2019-12-04,0.80469
2019-12-12,0.8434200000000001
2019-12-20,0.70144
2020-01-08,0.85632
2020-01-21,0.80469
2020-01-28,0.94667
2020-02-11,3.32425
2020-02-20,1.5404399999999998
2020-03-11,1.7496
2020-03-17,2.5165100000000002
2020-04-03,2.09819
2020-04-09,2.44679
2020-04-14,1.5404399999999998
2020-04-24,1.67988
2020-05-22,1.33129
2020-05-29,1.9587599999999998
2020-06-05,1.401
2020-06-12,2.5165100000000002
2020-06-19,2.02848
2020-06-26,2.58623
2020-07-02,2.02848
2020-07-10,1.1221299999999998
2020-07-17,1.61016
2020-07-23,1.19185
2020-07-30,2.44679
2020-08-07,1.401
2020-08-14,1.67988
2020-08-20,2.37707
2020-08-27,1.7496
2020-09-03,2.5165100000000002
2020-09-11,1.9587599999999998
2020-09-18,2.79538
2020-09-24,3.14398
2020-10-01,1.7496
2020-10-08,1.9587599999999998
2020-10-16,2.93482
2020-10-23,1.61016
2020-10-27,1.81932
2020-11-06,1.8890399999999998
2020-11-13,1.8890399999999998
2020-12-04,2.5165100000000002
2021-01-15,2.23763
2021-01-28,0.0
2021-02-11,0.0
2021-03-03,0.0
2021-03-19,0.0
2021-03-25,1.75798
2021-04-07,1.57157
2021-05-17,2.96964
2021-05-28,2.224
2021-06-04,2.69003
2021-06-11,0.00055
2021-06-18,0.55431
2021-06-24,0.33281
2021-07-02,0.44356
2021-07-09,0.44356
2021-07-15,0.1113
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.46480720000000003
2021-08-19,0.46267990000000003
2021-08-27,0.4850538
2021-09-03,0.5145310000000001
2021-10-01,0.5654112
2021-10-07,0.5545166
2021-10-15,0.5722489
2021-10-22,0.5743149000000001
2021-10-27,0.6286908
2021-11-03,0.6697943000000001
2021-11-11,0.6091986
