date,manganese
YYYY-MM-DD,ppb
2019-04-27,1571.80397
2019-05-10,993.7543900000001
2019-05-19,1363.4349900000002
2019-05-24,1477.48488
2019-06-03,1322.5960699999998
2019-06-18,916.98262
2019-07-01,700.90572
2019-07-09,649.5156400000001
2019-07-16,522.7588000000001
2019-08-15,649.33097
2019-09-05,480.15774
2019-10-02,495.88453000000004
2020-04-21,160.05996
2020-05-13,694.82353
2020-05-28,264.45186
2020-06-10,462.82649
2020-06-24,451.24358
2020-07-08,366.50774
2020-08-04,369.31818
2020-08-26,314.66822
2020-09-29,274.80906999999996
2020-11-03,283.91871
2021-05-10,367.03067
2021-05-24,327.63821
2021-06-17,406.3126129
2021-06-30,295.6833987
2021-07-22,112.0194467
2021-08-20,183.3594605
