date,magnesium
YYYY-MM-DD,ppb
2019-04-27,27862.094350000003
2019-05-11,25095.11989
2019-05-19,23888.91579
2019-05-24,25736.932350000003
2019-06-03,23593.431959999998
2019-06-18,24456.13084
2019-07-01,24689.742430000002
2019-07-09,24655.91818
2019-07-16,24752.322549999997
2019-08-13,25099.436439999998
2019-09-05,25085.115449999998
2019-10-02,25432.11653
2020-05-13,24590.274169999997
2020-05-28,24125.401019999998
2020-06-10,25624.21707
2020-06-24,25800.76842
2020-07-08,24009.778889999998
2020-08-03,24414.23391
2020-08-26,24735.08362
2020-09-29,24956.804350000002
2020-11-03,26162.95583
2021-05-10,26225.26968
2021-05-24,26872.883299999998
2021-06-17,24444.4984903
2021-06-30,25738.915870999997
2021-07-22,25978.273909599997
2021-08-20,27002.227358
2021-09-30,27194.2530221
