date,sodium
YYYY-MM-DD,ppb
2019-04-27,290432.99935
2019-05-10,260820.55764
2019-05-19,247786.26578
2019-05-24,255684.50887999998
2019-06-03,266683.92982
2019-06-18,310648.31857
2019-07-01,314348.56995
2019-07-09,311638.42346
2019-07-16,285319.61098
2019-08-15,236230.30296
2019-09-05,249731.30972999998
2019-10-02,242166.31008
2020-04-21,236280.44541
2020-05-13,181380.92171
2020-05-28,196666.63127
2020-06-10,252551.11537
2020-06-24,264695.23785000003
2020-07-08,230841.92161
2020-08-04,221052.74161000003
2020-08-26,237714.54974
2020-09-29,230533.76531000002
2020-11-03,224681.35316
2021-05-10,209966.76404
2021-05-24,188652.26185
2021-06-17,193779.4145521
2021-06-30,249640.3235542
2021-07-22,225637.07377490003
2021-08-20,220319.1016375
2021-09-30,214800.3813628
