date,germanium
YYYY-MM-DD,ppb
2017-04-14,2.5536199999999996
2017-05-06,1.56548
2017-06-22,3.54716
2017-10-12,3.6758699999999997
2017-10-24,3.53466
2018-03-07,4.27626
2018-04-02,4.226929999999999
2019-04-06,0.00848
2019-04-06,0.00114
2020-07-14,5.09065
2020-07-21,5.521000000000001
2020-07-29,4.17844
2020-08-04,5.30405
2020-08-12,5.73334
2020-08-19,5.3460399999999995
2020-08-24,5.50549
2020-09-01,5.47971
2020-09-10,5.3269
2020-09-14,5.2982
2020-09-23,5.26852
2020-09-29,3.08704
2020-10-05,5.15648
2020-10-13,5.16737
2020-10-20,4.999700000000001
2020-10-28,5.1334
2020-11-03,4.90242
2020-11-10,4.91943
2020-11-19,5.19773
2020-12-03,5.1483
2021-01-20,5.31346
2021-02-19,5.45074
2021-03-09,5.08854
2021-04-05,5.1876500000000005
2021-04-28,1.3002500000000001
2021-05-04,1.38231
2021-05-13,1.1897
2021-05-18,1.00102
2021-05-27,1.04803
2021-06-02,1.22675
2021-06-08,1.22882
2021-06-15,1.34962
2021-06-22,1.29103
2021-07-01,1.38147
2021-07-07,5.63812
2021-07-16,3.1984337000000003
2021-07-20,3.7334695
2021-07-27,4.369611
2021-08-04,5.2832133
2021-08-10,5.158264
2021-08-17,5.01287
2021-08-24,5.0304919
2021-08-31,5.066202199999999
2021-09-08,4.9492901
2021-09-27,4.8021452
2021-10-04,3.7041039999999996
2021-10-15,3.947
2021-10-20,4.5088135000000005
2021-10-28,4.6631151
2021-11-04,4.8477774
2021-11-08,4.7438966
2021-12-01,4.9430754
