date,calcium
YYYY-MM-DD,ppb
2020-05-21,6380.634760000001
2020-05-27,6692.69218
2020-06-03,7178.51389
2020-06-09,8292.550589999999
2020-06-17,12953.74235
2020-06-25,12704.862570000001
2020-06-30,13266.06683
2020-07-07,13580.937530000001
2020-07-14,14709.165210000001
2020-07-22,14589.884460000001
2020-07-27,14507.01626
2020-08-02,15121.99266
2020-08-10,14068.895489999999
2020-08-18,14175.122940000001
2020-08-24,14496.266539999999
2020-08-31,14500.407070000001
2020-09-15,14095.735380000002
2020-09-22,15233.89768
2020-09-28,14501.958830000001
2020-10-08,13889.892039999999
2020-10-14,13890.82671
2020-10-22,13768.36053
2020-11-11,12948.66791
2020-12-08,10569.02343
2020-12-29,10805.39745
2021-01-29,13306.40092
2021-02-09,12882.00611
2021-03-10,12909.478579999999
2021-04-16,8871.29635
2021-04-29,8081.77724
2021-05-12,5844.27183
2021-05-20,5962.28975
2021-05-26,6450.52279
2021-06-01,7028.137470000001
2021-06-08,9066.843260000001
2021-06-14,10576.235639999999
2021-06-21,13599.828749999999
2021-06-29,14781.6759
2021-07-08,15914.3465
2021-07-21,15497.00875
2021-08-05,16812.62611
2021-08-11,16811.02484
2021-08-18,16895.79839
2021-08-26,16854.60931
2021-08-30,16969.37456
2021-09-12,17446.74735
2021-10-06,16592.51487
2021-10-13,15127.38714
2021-11-05,14029.5458
2021-11-12,14533.683840000002
2021-12-16,75506.19291
