date,calcium
YYYY-MM-DD,ppb
2015-06-17,26792.035675592397
2015-06-18,27451.7059214244
2015-06-19,27136.649951311
2015-06-20,26981.206471038597
2015-06-21,26841.590847530802
2015-06-22,27392.8654422576
2015-06-23,27161.9503798013
2015-06-24,27648.8314052598
2015-06-25,27977.780323217205
2015-06-26,28134.827802384
2015-06-27,27991.842154686
2015-06-28,27759.843832644005
2015-06-29,28273.491048586002
2015-06-30,28073.742908301203
2015-07-01,29152.334422404005
2015-07-02,29296.237767000403
2015-07-03,28278.440054607
2015-07-04,29083.482105899602
2015-07-05,28930.7268467445
2015-07-06,29752.159842180296
2015-07-07,27319.784798967703
2015-07-08,28063.0406762706
2015-07-09,28349.453365150002
2016-05-28,38281.67408
2016-05-29,36187.15963
2016-05-30,34157.8721
2016-05-31,34453.12769
2016-06-01,32222.778739999998
2016-06-02,30759.58611
2016-06-03,29743.8971
2016-06-04,30188.16918
2016-06-05,28297.038480000003
2016-06-06,28103.82454
2016-06-07,28985.93475
2016-06-08,28679.11968
2016-06-09,28655.037809999998
2016-06-10,29013.2319
2016-06-11,28378.58087
2016-06-12,28344.58327
2016-06-13,28465.84816
2016-06-14,30446.934719999997
2016-06-15,29562.94398
2016-06-16,28842.56697
2016-06-17,28032.90827
2016-06-18,26650.928009999996
2016-06-19,28087.37181
2016-06-20,25331.14606
2016-06-22,26626.03047
2016-06-23,26522.05343
2016-06-24,273038.59996
2016-06-25,27309.82113
2016-06-26,28206.7566
2016-06-27,27361.64492
2016-06-28,28748.193470000002
2016-06-29,29230.000930000002
2016-06-30,29051.07096
2016-07-01,28927.192089999997
2016-07-02,30505.13888
2016-07-03,29572.75888
2016-07-04,31513.332690000003
2016-07-05,31711.385580000002
2016-07-06,31590.63435
2016-07-07,31752.868400000003
2016-07-08,32503.770220000002
2016-07-09,32159.755489999996
2016-07-10,32019.79651
2016-07-11,31838.31403
2016-07-12,33248.08857
2016-07-13,33971.90047
2016-07-14,34371.94556
2016-07-15,36034.51889
2016-07-16,36122.88957
2016-07-17,36270.96445
2016-07-18,36451.50492
2016-07-19,34067.69191
2016-07-20,35725.9339
2016-07-21,36828.40548
2016-07-22,36750.77521
2016-07-23,37150.68009
2016-07-24,38222.67808
2016-07-25,37997.3879
2016-07-26,38030.65124
2016-07-27,38547.98418
2016-07-28,38624.90232
2016-07-29,38662.66476
2016-07-30,39228.64871
2016-07-31,39428.866859999995
2016-08-01,39213.54155
2016-08-02,39721.50865
2016-08-03,40102.04126
2016-08-04,38993.85048
2016-08-05,38943.25699
2016-08-06,40202.53609
2016-08-07,42305.3052
2016-08-08,42937.969919999996
2016-08-09,44214.34373
2016-08-10,45404.10323
2016-08-11,45071.45085
2016-08-12,46313.29008
2016-08-13,47303.40978
2016-08-14,47725.66271
2016-08-15,48727.445470000006
2016-08-16,41632.4665
2016-08-17,43491.679059999995
2016-08-18,43297.97692
2016-08-19,43644.9628
2016-08-20,43639.14322
2016-08-21,44001.526540000006
2016-08-22,44105.98879
2016-08-23,43901.49835
2016-08-24,41083.93183
2016-08-25,43484.00212
2016-08-26,42897.27238
2016-08-27,43470.33468
2016-08-28,44570.05695
2016-08-29,41542.58315
2016-08-30,39910.8003
2016-08-31,40981.362030000004
2016-09-01,42374.31097
2016-09-02,40851.75319
2016-09-03,41435.68537
2016-09-04,40068.971470000004
2016-09-05,41430.099819999996
2016-09-06,42149.4775
2016-09-07,42372.12637
2016-09-08,42852.90428
2016-09-09,43461.25533
2016-09-10,44026.37898
2016-09-11,44290.15375
2016-09-12,44463.424080000004
2016-09-13,44281.83977
2016-09-14,44936.647139999994
2016-09-15,45227.37625
2016-09-16,45379.57703
2016-09-23,45834.49712
2016-09-24,45378.5006
2016-09-25,46494.71693
2016-09-26,46395.241969999995
2016-09-27,46515.97736
2017-06-22,26677.48455
2017-06-23,45358.272379999995
2017-06-24,28135.563550000003
2017-06-25,28686.428310000003
2017-06-26,28697.83672
2017-06-27,29058.421669999996
2017-06-28,29802.17383
2017-06-29,30126.14818
2017-06-30,30190.49035
2017-07-01,29547.5542
2017-07-02,30676.54024
2017-07-03,32331.4583
2017-07-04,32336.269229999998
2017-07-05,32536.884140000002
2017-07-06,32205.76954
2017-07-07,32800.00959
2017-07-08,32976.86949
2017-07-09,33348.29604
2017-07-10,33641.98503
2017-07-11,33990.65133
2017-07-12,35126.8407
2017-07-13,35802.51279
2017-07-14,36031.09363
2017-12-19,50453.490410000006
2018-01-06,50000.96131
2018-01-26,50725.038969999994
2018-03-04,48182.99089
2018-03-07,31937.84055
2018-03-25,26653.554130000004
2018-06-08,27738.877940000002
2018-06-15,27932.05822
2018-06-25,33148.28477
2018-07-11,35781.57746
2018-07-15,37786.27646
2018-08-10,43560.80339
2018-08-17,44588.92551
2018-08-24,44955.50542
2021-01-28,50032.447920000006
2021-02-05,50424.01425
2021-02-11,51042.19335
2021-02-17,51703.50625
2021-02-25,52691.46664
2021-03-03,52375.47697
2021-03-10,51302.40448
2021-03-19,51117.682779999996
2021-03-25,55756.87976
2021-03-30,54302.14481
2021-04-07,51237.86215
2021-04-14,48558.85323
2021-05-17,33725.88883
2021-05-28,29887.29618
2021-06-04,26827.06111
2021-06-11,31340.44421
2021-06-18,32663.2819
2021-06-24,34793.64915
2021-07-02,36128.51635
2021-07-09,39011.71741
2021-07-15,39972.08125
2021-07-23,30346.42818
2021-07-30,39637.76181
2021-07-31,39829.6161
2021-08-06,39237.660299999996
