date,silicon
YYYY-MM-DD,ppb
2015-06-17,1800.7035140483397
2015-06-18,1869.6648545306778
2015-06-19,1895.3766522759713
2015-06-20,1921.2429588213492
2015-06-21,1883.3298642957063
2015-06-22,1899.8733463821056
2015-06-23,1847.7850495770424
2015-06-24,1956.4323638608694
2015-06-25,1849.309767939289
2015-06-26,1833.203214942534
2015-06-27,1790.8125692189233
2015-06-28,1776.2677009219478
2015-06-29,1805.1293705785472
2015-06-30,1796.5820558501648
2015-07-01,1854.007688778451
2015-07-02,1892.0035727811255
2015-07-03,1878.693271104629
2015-07-04,1933.650281269681
2015-07-05,1920.3505969821726
2015-07-06,1987.583135296312
2015-07-07,1886.657102264088
2015-07-08,1938.7580699930966
2015-07-09,1948.4081877850538
2016-05-28,2044.98009
2016-05-29,1987.70941
2016-05-30,1947.93999
2016-05-31,2010.80206
2016-06-01,1906.04868
2016-06-02,1863.817
2016-06-03,1793.62865
2016-06-04,1778.25918
2016-06-05,1733.25644
2016-06-06,1756.2266
2016-06-07,1743.22495
2016-06-08,1702.60619
2016-06-09,1673.8758899999998
2016-06-10,1674.38322
2016-06-11,1672.88773
2016-06-12,1654.36727
2016-06-13,1674.6077
2016-06-14,1711.4184
2016-06-15,1681.63037
2016-06-16,1637.62563
2016-06-17,1810.3086899999998
2016-06-18,1730.2362500000002
2016-06-19,1768.58708
2016-06-20,1684.68798
2016-06-22,1784.5155
2016-06-23,1724.35746
2016-06-24,1733.8275899999999
2016-06-25,1745.7216199999998
2016-06-26,1788.69244
2016-06-27,1668.2317699999999
2016-06-28,1747.57027
2016-06-29,1719.35247
2016-06-30,1721.25008
2016-07-01,1699.32106
2016-07-02,1761.16722
2016-07-03,1717.6617899999999
2016-07-04,1770.20802
2016-07-05,1775.1488100000001
2016-07-06,1754.76755
2016-07-07,1756.19396
2016-07-08,1846.9917
2016-07-09,1835.65976
2016-07-10,1806.6546700000001
2016-07-11,1796.01008
2016-07-12,1846.7249100000001
2016-07-13,1838.76753
2016-07-14,1843.4233599999998
2016-07-15,1929.4364799999998
2016-07-16,1922.2386099999999
2016-07-17,1900.80982
2016-07-18,1889.8415
2016-07-19,1815.25293
2016-07-20,1884.71951
2016-07-21,1901.04036
2016-07-22,1861.54326
2016-07-23,1865.9656300000001
2016-07-24,1880.0502800000002
2016-07-25,2020.78484
2016-07-26,2063.23365
2016-07-27,2107.73767
2016-07-28,2067.25697
2016-07-29,2084.7562199999998
2016-07-30,2076.30984
2016-07-31,2084.8177100000003
2016-08-01,2066.33255
2016-08-02,2095.25722
2016-08-03,2069.06857
2016-08-04,2026.72328
2016-08-05,2137.60021
2016-08-06,2199.65237
2016-08-07,2190.28429
2016-08-08,2184.21453
2016-08-09,2232.12737
2016-08-10,2244.6065200000003
2016-08-11,2238.15577
2016-08-12,2240.12034
2016-08-13,2250.35686
2016-08-14,2278.33083
2016-08-15,2259.86023
2016-08-16,2208.51327
2016-08-17,2308.34965
2016-08-18,2322.7196
2016-08-19,2317.56403
2016-08-20,2295.18596
2016-08-21,2356.52041
2016-08-22,2359.08115
2016-08-23,2308.3601
2016-08-24,2252.4499299999998
2016-08-25,2326.81845
2016-08-26,2342.02126
2016-08-27,2310.32626
2016-08-28,2340.63958
2016-08-29,2256.19822
2016-08-30,2273.72069
2016-08-31,2246.0157799999997
2016-09-01,2285.78523
2016-09-02,2257.6074399999998
2016-09-03,2229.81371
2016-09-04,2188.77803
2016-09-05,2245.24842
2016-09-06,2287.41437
2016-09-07,2277.78901
2016-09-08,2304.40275
2016-09-09,2365.27109
2016-09-10,2366.20252
2016-09-11,2376.30397
2016-09-12,2388.95511
2016-09-13,2315.9121099999998
2016-09-14,2360.2098100000003
2016-09-15,2331.8943799999997
2016-09-16,2328.21508
2016-09-23,2325.4692
2016-09-24,2298.76361
2016-09-25,2334.96393
2016-09-26,2324.50579
2016-09-27,2305.9735
2017-06-22,1721.7573200000002
2017-06-23,46976.48407
2017-06-24,1796.54115
2017-06-25,1813.24816
2017-06-26,1848.34464
2017-06-27,1830.06731
2017-06-28,1820.7399
2017-06-29,1854.4625099999998
2017-06-30,1882.25872
2017-07-01,1825.96101
2017-07-02,1914.19273
2017-07-03,11401.044010000001
2017-07-04,1982.74613
2017-07-05,1987.55713
2017-07-06,1988.23189
2017-07-07,1963.1134599999998
2017-07-08,1993.0564200000001
2017-07-09,1995.42486
2017-07-10,2000.79467
2017-07-11,2085.52404
2017-07-12,2126.99622
2017-07-13,2135.76577
2017-07-14,2163.26406
2017-12-19,2275.92782
2018-01-06,2452.96077
2018-01-26,2475.93718
2018-03-04,2325.67163
2018-03-07,2062.5288
2018-03-25,1816.67604
2018-06-08,1752.42478
2018-06-15,1697.68723
2018-06-25,1927.5117599999999
2018-07-11,2044.6917199999998
2018-07-15,2109.7888900000003
2018-08-10,2233.60732
2018-08-17,2317.4746999999998
2018-08-24,2390.48861
2021-01-28,2412.0145199999997
2021-02-05,2347.2087300000003
2021-02-11,2433.2567
2021-02-17,2398.56601
2021-02-25,2401.04923
2021-03-03,2451.29798
2021-03-10,2355.9937600000003
2021-03-19,2362.1348900000003
2021-03-25,2330.858
2021-03-30,2297.958
