date,barium
YYYY-MM-DD,ppb
2014-12-12,20.584229999999998
2015-01-24,21.06237
2015-02-07,24.977149999999998
2015-02-19,26.68506
2015-03-16,18.96661
2015-04-19,13.092189999999999
2015-05-11,10.44462
2015-05-24,11.396550000000001
2015-06-02,8.45182
2015-06-18,81.36198999999999
2015-07-02,10.854379999999999
2015-07-15,56.43382
2015-08-02,18.54039
2015-08-09,21.20625
2015-10-04,106.82992
2015-10-13,98.03927
2015-10-26,107.04351000000001
2015-11-09,95.56281999999999
2015-11-23,69.31382
2015-12-09,68.44273
2015-12-30,70.98137
2016-01-08,70.93098
2016-01-18,60.38353
2016-01-28,68.13405999999999
2016-02-12,81.06892
2016-02-21,81.0822
2016-03-09,82.93975
2016-03-24,74.29183
2016-03-31,76.17429
2016-04-08,15.74491
2016-04-21,22.899409999999996
2016-05-02,26.335697448599998
2016-05-12,18.171713596500002
2016-05-20,19.1573557784
2016-05-27,28.3102263408
2016-06-04,31.305531519
2016-06-11,19.777340151399997
2016-06-17,19.978
2016-06-27,27.9107
2016-07-08,23.535539999999997
2016-07-15,19.55184
2016-07-22,20.30901
2016-07-29,24.37343
2016-08-05,19.92951
2016-08-12,28.61345
2016-08-19,23.9472
2016-08-26,70.55361
2016-08-27,29.941119999999998
2016-09-02,51.70181
2016-09-09,25.44226
2016-09-16,3428.29477
2016-09-23,21.32694
2016-09-30,21.568399999999997
2016-10-12,16.73507
2016-10-19,17.08975
2016-10-27,17.90894
2016-11-03,18.88909
2016-11-12,18.9432
2016-11-23,19.21014
2016-12-04,22.713369999999998
2016-12-19,19.40373
2017-03-19,17.68534
2017-04-12,17.157249999999998
2017-04-30,15.21406
2017-05-14,11.56384
2017-05-30,9.908059999999999
2017-06-15,18.90033
2017-06-30,15.534410000000001
2017-07-13,26.52034
2017-07-30,29.69814
2017-08-25,32.748870000000004
2017-09-14,41.66728
2017-09-27,35.248979999999996
2017-10-14,36.68598
2017-10-23,17.87333
2017-10-29,13.00992
2017-11-03,18.53129
2017-11-16,18.342579999999998
2018-03-04,18.56449
2018-05-25,7.751
2018-06-08,9.73386
2018-06-15,11.53463
2018-06-25,14.081410000000002
2018-07-09,19.613529999999997
2018-07-15,20.75453
2018-08-10,27.103540000000002
2018-08-17,26.95658
2018-08-24,23.84814
2018-09-07,25.71572
2018-09-14,27.07359
2018-09-21,26.11131
2018-10-05,22.146590000000003
2018-10-12,20.13567
2018-10-18,21.177480000000003
2018-10-25,17.36102
2018-11-02,16.99969
2018-11-10,20.114649999999997
2018-11-17,19.39985
2019-02-27,35.06409
2019-03-21,27.71291
2019-03-30,196.39057000000003
2019-04-18,19.5128
2019-05-08,17.749090000000002
2019-06-05,11.16704
2019-06-11,9.83763
2019-06-21,8.769449999999999
2019-06-27,9.301390000000001
2019-07-05,8.6292
2019-07-14,9.59951
2019-07-19,12.187460000000002
2019-07-26,13.76819
2019-08-02,14.392240000000001
2019-08-09,15.9734
2019-08-16,17.715510000000002
2019-08-23,1108.84737
2019-08-30,1001.22407
2019-09-06,537.79275
2019-09-13,1155.19693
2019-09-20,22.11938
2019-09-27,23.80491
2019-10-04,23.9512
2019-10-11,23.66402
2019-10-19,21.66325
2019-10-25,21.042139999999996
2019-11-03,20.888360000000002
2019-11-08,20.27141
2019-11-15,20.82969
2019-11-22,21.21547
2019-12-04,20.05758
2019-12-12,20.27863
2019-12-20,20.14183
2020-01-08,20.62108
2020-01-21,20.89378
2020-01-28,21.07329
2020-02-11,23.377699999999997
2020-02-20,21.57726
2020-03-11,24.06181
2020-03-17,24.81673
2020-04-03,23.31489
2020-04-09,19.39
2020-04-14,16.8414
2020-04-24,18.0885
2020-05-22,8.97741
2020-05-29,8.54212
2020-06-05,7.54406
2020-06-12,9.51627
2020-06-19,10.3677
2020-06-26,12.33047
2020-07-02,13.228580000000001
2020-07-10,17.37282
2020-07-17,18.55612
2020-07-23,19.72838
2020-07-30,19.85659
2020-08-07,21.940430000000003
2020-08-14,24.28537
2020-08-20,26.18102
2020-08-27,26.54864
2020-09-03,27.03702
2020-09-11,21.6771
2020-09-18,23.39261
2020-09-24,24.01453
2020-10-01,24.5173
2020-10-08,23.617379999999997
2020-10-16,24.65335
2020-10-23,24.1695
2020-10-27,24.52706
2020-11-06,22.72533
2020-11-13,23.858999999999998
2020-11-20,22.43157
2020-12-04,22.78178
2021-01-08,24.53388
2021-01-15,23.9086
2021-01-28,23.305410000000002
2021-02-11,22.54973
2021-03-03,23.8964
2021-03-19,25.151560000000003
2021-03-25,24.84123
2021-04-07,17.47435
2021-05-17,9.00749
2021-05-28,8.7108
2021-06-04,8.05639
2021-06-11,9.281460000000001
2021-06-18,11.14571
2021-07-02,16.35564
2021-07-09,19.26725
2021-07-15,23.005810000000004
2021-07-30,21.07023
2021-08-06,19.37484
2021-08-13,21.391073600000002
2021-08-19,18.8943163
2021-08-27,94.2170765
2021-09-03,21.6444517
2021-10-01,21.0248864
2021-10-07,22.7637137
2021-10-22,20.579728799999998
2021-10-27,17.3351012
2021-11-03,16.7761282
2021-11-11,17.2055927
2022-10-15,19.1809435
