date,barium
YYYY-MM-DD,ppb
2014-12-12,38.749539999999996
2015-05-11,22.32612
2015-05-24,23.51567
2015-06-02,16.5739
2015-06-18,90.7085
2015-07-02,18.606450000000002
2015-07-15,66.33002
2015-08-02,65.67274
2015-08-09,33.01623
2015-10-04,127.7516
2015-10-13,122.24024999999999
2015-10-26,113.49182
2015-11-09,116.86069
2016-05-12,38.715927932999996
2016-05-20,152.9191063462
2016-05-27,28.980194998100004
2016-06-04,29.408314705200002
2016-06-11,59.2609793698
2016-06-17,41.69793
2016-06-27,33.75701
2016-07-08,83.19157000000001
2016-07-15,39.8249
2016-07-22,31.5442
2016-07-29,37.39899
2016-08-05,30.912860000000002
2016-08-12,59.31505
2016-08-19,44.126279999999994
2016-08-26,38.07488
2016-09-02,36.13315
2016-09-09,40.98862
2016-09-16,37.95297
2016-09-23,22.9655
2016-09-30,35.74979
2016-10-12,26.785199999999996
2016-10-19,30.981640000000002
2016-10-27,32.64847
2016-11-03,31.5667
2016-11-12,34.11597
2017-05-30,22.72344
2017-06-15,26.46871
2017-06-30,25.334110000000003
2017-07-13,40.08519
2017-07-30,34.735459999999996
2017-08-25,43.335739999999994
2017-09-14,68.05636
2017-09-27,65.46074
2017-10-14,49.13367
2017-10-23,30.758119999999998
2017-11-03,34.81439
2018-05-25,18.10636
2018-06-08,20.64437
2018-06-15,21.49821
2018-06-25,22.517740000000003
2018-07-09,30.5111
2018-07-15,32.25123
