date,aluminum
YYYY-MM-DD,ppb
2014-12-07,25.31741
2015-01-24,15.73588
2015-02-07,17.58139
2015-03-16,19.046400000000002
2015-04-19,15.40978
2015-05-11,37.70634
2015-05-24,31.18179
2015-06-02,32.30543
2015-06-18,149.2197
2015-07-02,45.841440000000006
2015-07-15,149.42076
2015-08-02,12.75223
2015-08-09,10.07969
2015-10-04,139.22827
2015-10-13,136.29229
2015-10-26,121.06299
2015-11-09,126.82204999999999
2015-11-23,138.29084999999998
2015-12-09,145.48142
2015-12-30,133.79670000000002
2016-01-08,139.95175
2016-01-18,139.64722999999998
2016-01-28,145.17944
2016-02-12,138.60678000000001
2016-02-21,139.99758
2016-03-09,131.21567000000002
2016-03-24,135.71942
2016-03-31,127.89838
2016-04-08,18.207990000000002
2016-04-21,21.06048
2016-05-02,8.37673611
2016-05-12,10.304539393499999
2016-05-20,17.3076209838
2016-05-27,14.289857311199999
2016-06-04,16.109133292
2016-06-11,12.1834133092
2016-06-17,30.80744
2016-06-27,18.22324
2016-07-08,18.495060000000002
2016-07-15,13.979330000000001
2016-07-22,106.01813
2016-07-29,26.38717
2016-08-05,13.64673
2016-08-12,26.93215
2016-08-19,17.45942
2016-08-26,18.45919
2016-09-02,15.68665
2016-09-09,19.09814
2016-09-16,20.391750000000002
2016-09-23,17.941609999999997
2016-09-30,21.048900000000003
2016-10-12,49.489140000000006
2016-10-19,15.66927
2016-10-27,7.28969
2016-11-03,12.224889999999998
2016-11-12,7.59713
2016-11-23,40.05566
2016-12-04,12.58558
2017-04-12,10.997319999999998
2017-04-30,67.11015
2017-05-14,64.01983
2017-05-30,613.65573
2017-06-15,19.627760000000002
2017-06-30,97.2086
2017-07-30,12.1201
2017-08-25,11.19885
2017-09-14,9.1592
2017-09-27,14.35248
2017-10-14,11.723809999999999
2017-10-23,10.57414
2017-11-16,9.87718
2018-03-03,19.73202
2018-05-07,16.76846
2018-05-25,13.831610000000001
2018-06-08,14.56125
2018-06-15,16.55684
2018-06-25,12.26262
2018-07-09,11.8455
2018-07-15,16.31296
2018-08-10,11.28007
2018-08-17,12.44163
2018-08-24,13.13878
2018-09-07,29.415779999999998
2018-09-14,24.88493
2018-09-21,16.244799999999998
2018-09-28,13.20449
