date,rubidium
YYYY-MM-DD,ppb
2015-07-08,0.52436
2015-07-09,0.49962
2015-07-10,0.51658
2015-07-11,0.51836
2015-07-12,0.5517799999999999
2015-07-13,0.5282
2015-07-14,0.59058
2015-07-15,0.58519
2015-07-16,0.54602
2015-07-17,0.57326
2015-07-18,0.56063
2015-07-19,0.6778000000000001
2015-07-20,0.7073400000000001
2015-07-21,0.6823
2015-07-22,0.68215
2015-07-23,0.6926599999999999
2015-07-24,0.8208300000000001
2015-07-25,0.7301000000000001
2015-07-26,0.71021
2015-07-27,0.76027
2015-07-28,0.72424
2015-07-29,0.7542500000000001
2015-07-30,0.74204
2015-07-31,0.7835000000000001
2015-08-01,0.7976700000000001
2015-08-02,0.83551
2015-08-03,0.79196
2015-08-04,0.7645299999999999
2015-08-05,0.7928000000000001
2015-08-06,0.86355
2015-08-07,0.80941
2015-08-08,0.8058700000000001
2015-08-09,0.7901800000000001
2015-08-10,0.78527
2015-08-11,0.8232
2015-08-12,0.8056399999999999
2015-08-13,0.8426500000000001
2015-08-14,0.85385
2015-08-15,0.88957
2015-08-16,0.87852
2015-08-17,0.8361399999999999
2015-08-18,0.76106
2015-08-19,0.7858999999999999
2015-08-20,0.7988000000000001
2015-08-21,0.79101
2015-08-22,0.8358300000000001
2015-08-23,0.81941
2015-08-24,0.84161
2015-08-25,0.9662700000000001
2015-08-25,0.8333599999999999
2015-08-26,0.87482
2015-08-26,0.81768
2015-08-27,0.9149200000000001
2015-08-27,0.90141
2015-08-28,0.7889999999999999
2015-08-28,0.8667400000000001
2015-08-29,0.8127099999999999
2015-08-29,0.7825799999999999
2015-08-30,0.8716
2015-08-30,0.80353
2015-08-31,0.9859600000000001
2015-08-31,0.8545400000000001
2015-09-01,0.84183
2015-09-01,0.8939900000000001
2015-09-02,0.8334600000000001
2015-09-02,0.88784
2015-09-03,0.88223
2015-09-03,0.90353
2015-09-04,0.7848900000000001
2015-09-04,0.8823599999999999
2015-09-05,0.8001199999999999
2015-09-05,0.8330899999999999
2015-09-06,1.05418
2015-09-07,0.96495
2015-09-07,0.85712
2015-09-08,0.76961
2015-09-08,0.7683800000000001
2015-09-09,1.14057
2015-09-09,0.7601199999999999
2015-09-10,0.82258
2015-09-10,0.79675
2015-09-11,0.88005
2015-09-11,0.74742
2015-09-12,0.95753
2015-09-12,0.77951
2015-09-13,0.89773
2015-09-13,0.8000400000000001
2015-09-14,0.8856700000000001
2015-09-14,0.82866
2015-09-15,0.86603
2015-09-15,0.87811
2015-09-16,0.8808
2015-09-16,0.8435900000000001
2015-09-17,0.89492
2015-09-17,0.8432000000000001
2015-09-18,0.82284
2015-09-18,0.8492500000000001
2015-09-19,0.84549
2015-09-20,0.83353
2015-09-21,0.83993
2015-09-22,0.83457
2015-09-23,0.91431
2015-09-24,0.89335
2015-09-25,0.8599800000000001
2015-09-26,0.86121
2015-09-27,0.85457
2015-09-28,0.90367
2015-09-29,0.87199
2015-09-30,0.8859899999999999
2015-10-01,0.8287500000000001
2015-10-02,0.8973399999999999
2015-10-03,0.83822
2015-10-04,0.8475
2015-10-05,0.80749
2015-10-06,0.84584
2015-10-07,0.8362400000000001
2015-10-08,0.85078
2015-10-09,0.8221100000000001
2015-10-10,0.8207200000000001
2015-10-11,0.83579
2015-10-12,0.8519699999999999
2015-10-13,0.71013
2015-10-14,0.75285
2015-10-15,0.7169300000000001
2015-10-16,0.6938
2015-10-17,0.73903
2015-10-18,0.74697
2015-10-19,0.75548
2015-10-20,0.73756
2015-10-21,0.7413799999999999
2015-10-22,0.65029
2015-10-23,0.7091999999999999
2015-10-24,0.69314
2015-10-25,0.6273299999999999
2015-10-26,0.7005699999999999
2015-10-27,0.66131
2015-10-28,0.5512199999999999
2015-10-29,0.6404500000000001
2015-10-30,0.61967
2015-10-31,0.6324200000000001
2015-11-01,0.6638900000000001
2015-11-02,0.59662
2015-11-03,0.6271500000000001
2015-11-04,0.6388499999999999
2015-11-05,0.6811699999999999
2015-11-06,0.6927
2015-11-08,0.64587
2015-11-09,0.65973
2015-11-10,0.66237
2015-11-11,0.6267699999999999
2015-11-12,0.6808000000000001
2015-11-13,0.6516500000000001
2015-11-14,0.66167
2015-11-15,0.6328699999999999
2015-11-16,0.64252
2015-11-17,0.6073
2015-11-18,0.6388099999999999
2015-11-19,0.65615
2015-11-20,0.6832100000000001
2015-11-21,0.71515
2015-11-22,0.6988300000000001
2015-11-23,0.69857
2015-11-24,0.7002700000000001
2015-11-25,0.7132499999999999
2015-11-26,0.71388
2015-11-27,0.7097399999999999
2015-11-28,0.7174999999999999
2015-11-29,0.7019
2015-11-30,0.73772
2015-12-01,0.72141
2015-12-02,0.7302200000000001
2015-12-03,0.73323
2015-12-04,0.75092
2015-12-05,0.69268
2015-12-06,0.73894
2015-12-07,0.7381
2015-12-08,0.7465299999999999
2015-12-09,0.7193099999999999
2015-12-10,0.71834
2015-12-11,0.79438
2015-12-12,0.71338
2015-12-13,0.7598
2015-12-14,0.70537
2015-12-15,0.68482
2015-12-16,0.71768
2015-12-17,0.6993
2015-12-18,0.72319
2015-12-19,0.72645
2015-12-20,0.71145
2015-12-21,0.7295799999999999
2015-12-22,0.74519
2015-12-23,0.71939
2015-12-24,0.72467
2015-12-25,0.70926
2015-12-26,0.7076499999999999
2015-12-27,0.69987
2015-12-28,0.7180300000000001
2015-12-29,0.6933699999999999
2015-12-30,0.7021900000000001
2015-12-31,0.69499
2016-01-01,0.7107600000000001
2016-01-02,0.72767
2016-01-03,0.7029000000000001
2016-01-04,0.69427
2016-01-05,0.68857
2016-01-06,0.7043299999999999
2016-01-07,0.68519
2016-01-08,0.71015
2016-01-09,0.71075
2016-01-10,0.7196400000000001
2016-01-11,0.72197
2016-01-12,0.7202999999999999
2016-01-13,0.6646399999999999
2016-01-14,0.69052
2016-01-15,0.7258100000000001
2016-01-16,0.69103
2016-01-17,0.72008
2016-01-18,0.7255699999999999
2016-01-19,0.7151799999999999
2016-01-20,0.7853
2016-01-21,0.76171
2016-01-22,0.6925399999999999
2016-01-23,0.72793
2016-01-24,0.71917
2016-01-25,0.77614
2016-01-26,0.7993699999999999
2016-01-27,0.77378
2016-01-28,0.71645
2016-01-29,0.6903900000000001
2016-01-30,0.69926
2016-01-31,0.70794
2016-02-01,0.69739
2016-02-02,0.7283299999999999
2016-02-03,0.8008700000000001
2016-02-04,0.65408
2016-02-05,0.66364
2016-02-06,0.65878
2016-02-07,0.6584099999999999
2016-02-11,0.7051000000000001
2016-02-12,0.6815499999999999
2016-02-13,0.65573
2016-02-14,0.6657599999999999
2016-02-15,0.6733699999999999
2016-02-16,0.6815
2016-02-17,0.68114
2016-02-18,0.64442
2016-02-19,0.67967
2016-02-20,0.65595
2016-02-21,0.6647000000000001
2016-02-22,0.68338
2016-02-23,0.64996
2016-02-24,0.66913
2016-02-25,0.64513
2016-02-26,0.62085
2016-02-27,0.66382
2016-02-28,0.64145
2016-02-29,0.62797
2016-03-01,0.68982
2016-03-02,0.61178
2016-03-03,0.6434
2016-03-04,0.64882
2016-03-05,0.64328
2016-03-06,0.59824
2016-03-07,0.66651
2016-03-08,0.6324299999999999
2016-03-09,0.62809
2016-03-10,0.60738
2016-03-11,0.59934
2016-03-12,0.58999
2016-03-13,0.57883
2016-03-14,0.57785
