date,rubidium
YYYY-MM-DD,ppb
2014-12-07,1.70067
2015-02-07,1.8862599999999998
2015-02-19,2.2654199999999998
2015-03-16,1.64463
2015-04-19,1.52493
2015-05-02,1.10028
2015-05-11,1.3050700000000002
2015-05-24,1.19439
2015-06-02,0.9047700000000001
2015-06-18,1.31046
2015-07-02,0.92393
2015-07-15,1.44594
2015-08-02,1.41875
2015-08-09,1.57225
2015-10-04,1.8925
2015-10-13,1.94109
2015-10-26,1.88175
2015-11-09,1.69272
2015-11-23,1.70848
2015-12-09,1.83434
2015-12-30,1.73411
2016-01-08,1.7773700000000001
2016-01-18,1.76049
2016-01-28,1.81231
2016-02-12,1.80569
2016-02-21,1.85446
2016-03-09,1.83438
2016-03-24,1.8587799999999999
2016-03-31,1.74678
2016-04-08,1.61016
2016-04-21,1.34717
2016-05-02,1.4891608864
2016-05-12,1.3229776348
2016-05-20,1.1532607044
2016-05-27,1.1651719392
2016-06-04,0.9105510752
2016-06-11,1.05392475
2016-06-17,0.89219
2016-06-27,0.94818
2016-07-08,1.18166
2016-07-15,1.0820100000000001
2016-07-22,1.20763
2016-07-29,1.34571
2016-08-05,1.1667
2016-08-12,1.5001200000000001
2016-08-19,1.4128699999999998
2016-08-26,1.3798599999999999
2016-08-27,1.37074
2016-09-02,1.2972800000000002
2016-09-09,1.31497
2016-09-16,1.47263
2016-09-23,1.5523200000000001
2016-09-30,1.5390300000000001
2016-10-12,1.45798
2016-10-19,1.33102
2016-10-27,1.37409
2016-11-03,1.42575
2016-11-12,1.33629
2016-11-23,1.39713
2016-12-04,1.1983199999999998
2016-12-19,1.2131500000000002
2017-02-01,1.4882
2017-03-19,1.40694
2017-04-12,1.3397400000000002
2017-04-30,1.3972699999999998
2017-05-11,1.15185
2017-05-30,1.03577
2017-06-15,1.0775
2017-06-24,1.04361
2017-06-30,1.05877
2017-07-13,0.88114
2017-07-30,1.0091999999999999
2017-08-25,1.4581
2017-09-14,1.63076
2017-09-27,1.5924399999999999
2017-10-14,1.4280499999999998
2017-10-23,1.44957
2017-11-03,1.46702
2017-11-16,1.4026800000000001
2017-12-19,1.37494
2018-01-06,1.40983
2018-01-26,1.4081
2018-03-03,1.40899
2018-03-04,1.26605
2018-03-17,1.35691
2018-05-07,1.22329
2018-05-25,1.06065
2018-06-08,1.14335
2018-06-15,1.036
2018-06-25,1.27419
2018-07-11,1.16483
2018-07-15,1.3853199999999999
2018-08-10,1.64548
2018-08-17,1.5865399999999998
2018-08-24,1.47915
2018-09-07,1.5226799999999998
2018-09-14,1.5529899999999999
2018-09-21,1.58803
2018-10-05,1.5224199999999999
2018-10-12,1.56056
2018-10-18,1.55555
2018-10-25,1.56343
2018-11-02,1.5073500000000002
2018-11-10,1.39597
2018-11-17,1.3766999999999998
2019-03-18,1.49471
2019-03-30,0.0455
2019-04-18,1.42686
2019-05-02,1.28504
2019-05-08,1.3064
2019-05-31,1.38795
2019-06-05,1.11915
2019-06-11,0.99733
2019-06-21,0.9890699999999999
2019-06-27,1.01269
2019-07-05,0.97769
2019-07-14,0.9635199999999999
2019-07-19,1.00265
2019-07-26,0.90246
2019-08-02,0.98941
2019-08-09,0.9507599999999999
2019-08-16,1.07384
2019-08-23,1.22491
2019-08-30,1.2620500000000001
2019-09-06,1.49867
2019-09-13,1.37874
2019-09-20,1.3983400000000001
2019-09-27,1.50195
2019-10-04,1.5496599999999998
2019-10-11,1.32612
2019-10-19,1.40781
2019-10-25,1.3727900000000002
2019-11-03,1.36741
2019-11-08,1.37962
2019-11-15,1.36679
2019-11-22,1.38388
2019-12-04,1.37429
2019-12-12,1.2870400000000002
2019-12-20,1.36565
2020-01-08,1.3590900000000001
2020-01-15,1.3320100000000001
2020-01-21,1.3544200000000002
2020-01-28,1.46353
2020-02-11,1.5708900000000001
2020-02-20,1.5337999999999998
2020-03-01,1.42732
2020-03-11,1.59164
2020-03-17,1.42433
2020-04-01,0.8238800000000001
2020-04-09,1.4779200000000001
2020-04-14,1.35599
2020-04-24,1.38672
2020-04-28,1.29104
2020-05-14,1.09415
2020-05-22,1.10862
2020-05-29,0.89615
2020-06-05,0.99176
2020-06-12,1.13307
2020-06-19,1.05696
2020-06-26,1.14409
2020-07-02,1.1842
2020-07-10,1.08656
2020-07-17,1.1784
2020-07-23,1.15304
2020-07-30,1.17475
2020-08-07,1.26792
2020-08-14,1.35372
2020-08-20,1.27776
2020-08-27,1.46914
2020-09-03,1.27683
2020-09-11,1.4943
2020-09-18,1.34829
2020-09-24,1.65577
2020-10-01,1.32188
2020-10-08,1.2677
2020-10-16,1.30366
2020-10-23,1.54589
2020-10-27,1.43622
2020-11-06,1.3159399999999999
2020-11-13,1.29552
2020-11-20,1.23446
2020-12-04,1.41846
2020-12-31,1.20751
2021-01-08,1.28486
2021-01-15,1.3661599999999998
2021-01-21,1.3075999999999999
2021-01-28,1.60219
2021-02-05,1.47911
2021-02-11,1.52243
2021-02-17,1.8424099999999999
2021-02-25,1.77612
2021-03-03,1.57385
2021-03-10,1.7274
2021-03-19,1.7382600000000001
2021-03-25,1.6834
2021-03-30,1.44203
2021-04-07,1.61448
2021-04-14,1.69585
2021-05-17,1.23083
2021-05-28,1.1452
2021-06-04,1.09341
2021-06-11,1.20198
2021-06-18,1.1094
2021-06-24,1.99819
2021-07-02,1.2501699999999998
2021-07-09,1.13324
2021-07-15,3.1390200000000004
2021-07-23,1.5517400000000001
2021-07-30,1.8221200000000002
2021-08-06,1.45095
