date,calcium
YYYY-MM-DD,ppb
2019-04-27,16212.235980000001
2019-05-10,16502.277140000002
2019-05-19,17208.52772
2019-05-24,15688.475849999999
2019-06-03,16348.60119
2019-06-18,18919.551639999998
2019-07-01,16895.03641
2019-07-09,17249.58413
2019-07-16,17244.21058
2019-08-15,16403.67431
2019-09-05,15900.79285
2019-10-02,14426.58569
2020-04-21,15047.26988
2020-05-13,12875.42684
2020-05-28,13762.855199999998
2020-06-10,15173.92251
2020-06-24,15762.94956
2020-07-08,13275.77295
2020-08-04,13166.52826
2020-08-26,13423.56326
2020-09-29,13502.402119999999
2020-11-03,13622.56523
2021-05-10,15101.6777
2021-05-24,14229.517909999999
2021-06-17,13420.218476299999
2021-06-30,16941.6361393
2021-07-22,14487.3597463
2021-08-20,13780.173582899999
2021-09-30,12094.7892914
