date,barium
YYYY-MM-DD,ppb
2019-04-27,38.545950000000005
2019-05-11,45.79177
2019-05-19,64.27053
2019-05-24,51.5775
2019-06-03,43.07779
2019-06-18,40.987030000000004
2019-07-01,38.385310000000004
2019-07-09,34.75593
2019-07-16,33.79383
2019-08-13,40.30109
2019-09-05,101.42589
2019-10-02,47.97051
2020-04-21,42.97294
2020-05-13,66.72212
2020-05-28,85.33335
2020-06-10,80.31088
2020-06-24,65.73992
2020-07-08,63.81283
2020-08-03,64.8524
2020-08-26,67.51985
2020-09-29,60.40304
2021-05-10,57.73583000000001
2021-05-24,74.18966
2021-06-17,89.8573601
2021-06-30,84.57054120000001
2021-07-22,74.19524960000001
2021-08-20,72.5612983
2021-09-30,76.8262066
