date,iron
YYYY-MM-DD,ppb
2019-04-27,25350.15362
2019-05-10,10512.017969999999
2019-05-19,6452.91686
2019-05-24,4504.44141
2019-06-03,1970.1061200000001
2019-06-18,19.74067
2019-07-01,15.64115
2019-07-09,12.74531
2019-07-16,1264.7750999999998
2019-08-15,2009.17496
2019-09-05,4197.0266
2019-10-02,6548.40052
2020-04-21,31.38627
2020-05-13,3093.27769
2020-05-28,1623.7830400000003
2020-06-10,1239.53413
2020-06-24,1294.7101699999998
2020-07-08,1905.66
2020-08-03,884.70241
2020-08-26,2310.41483
2020-09-29,3197.94216
2020-11-03,4067.3379299999997
2021-05-10,23.74762
2021-05-24,840.59837
2021-06-17,358.6419194
2021-06-30,1943.4013156
2021-07-22,1347.2299779
2021-08-20,814.0945118000001
2021-09-30,584.3300253
