date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,1736.52477
2019-05-10,1929.20075
2019-05-19,1826.0704999999998
2019-05-24,1478.26013
2019-06-03,1382.1445199999998
2019-06-18,1415.1794300000001
2019-07-01,1472.81365
2019-07-09,1659.16693
2019-07-16,1600.68226
2019-08-15,1296.53771
2019-09-05,1605.8822
2019-10-02,1450.6289100000001
2020-04-21,1826.42825
2020-05-13,2120.29668
2020-05-28,1979.17428
2020-06-10,2039.09816
2020-06-24,2327.88736
2020-07-08,2369.0863200000003
2020-08-03,2247.36109
2020-08-26,2366.75237
2020-09-29,2478.73425
2020-11-03,2500.6234799999997
2021-05-10,3106.42898
2021-05-24,3024.31433
2021-06-17,0.0
2021-06-30,6.4921587999999995
2021-07-22,6.7038899
2021-08-20,8.009878
2021-09-30,7.9874578
