date,copper
YYYY-MM-DD,ppb
2019-04-27,4.04226
2019-05-10,8.79733
2019-05-19,3.67445
2019-05-24,5.85322
2019-06-03,5.851929999999999
2019-06-18,4.44512
2019-07-01,6.0508
2019-07-09,4.47865
2019-07-16,5.399789999999999
2019-08-15,5.08012
2019-09-05,10.13174
2019-10-02,4.49899
2020-04-21,6.125249999999999
2020-05-28,7.0837
2020-06-10,8.01239
2020-06-24,5.869809999999999
2020-07-08,5.9252899999999995
2020-08-04,6.332870000000001
2020-08-26,6.34675
2020-09-29,9.99532
2020-11-03,6.72439
2021-05-10,47.599039999999995
2021-05-24,4.58147
2021-06-17,8.8655656
2021-06-30,2.6700711999999998
2021-07-22,1.3420391
2021-08-20,2.4446958999999997
2021-09-30,1.2175856999999999
