date,iron
YYYY-MM-DD,ppb
2019-04-27,22559.00457
2019-05-10,20595.184269999998
2019-05-19,7661.9714699999995
2019-05-24,11285.859199999999
2019-06-03,12654.824390000002
2019-06-18,11414.82323
2019-07-01,9078.42188
2019-07-09,12223.95356
2019-07-16,19750.25919
2019-08-15,20497.99383
2019-09-05,40722.21178
2019-10-02,10317.86062
2020-04-21,42801.21215
2020-05-28,41833.364279999994
2020-06-10,73004.80064999999
2020-06-24,64261.230939999994
2020-07-08,68445.85197999999
2020-08-04,68383.02051
2020-08-26,66253.50378
2020-09-29,62537.11975
2020-11-03,61528.493259999996
2021-05-10,74159.8462
2021-05-24,86102.90376999999
2021-06-17,76918.4193471
2021-06-30,71637.5279719
2021-07-22,67919.6149211
2021-08-20,69325.3274882
2021-09-30,28878.8531222
