date,uranium
YYYY-MM-DD,ppb
2014-12-07,0.35957999999999996
2015-01-24,0.35777000000000003
2015-02-07,0.39527
2015-03-16,0.34463
2015-04-19,0.27115
2015-05-11,0.21843
2015-05-24,0.22848000000000002
2015-06-02,0.21654
2015-06-18,0.1941
2015-07-02,0.19736
2015-07-15,0.21058
2015-08-02,0.26643
2015-08-09,0.26697
2015-10-04,0.26926
2015-10-13,0.30664
2015-10-26,0.30925
2015-11-09,0.30778
2015-11-23,0.32448
2015-12-09,0.30369
2015-12-30,0.31044
2016-01-08,0.32701
2016-01-18,0.31936
2016-01-28,0.31618
2016-02-12,0.31656999999999996
2016-02-21,0.31436
2016-03-09,0.33252
2016-03-24,0.30897
2016-03-31,0.32077
2016-04-08,0.3233
2016-04-21,0.27683
2016-05-02,0.2883097415
2016-05-12,0.2799912753
2016-05-20,0.19510425619999996
2016-05-27,0.2312653068
2016-06-04,0.21035570500000003
2016-06-11,0.1815002129
2016-06-17,0.19102000000000002
2016-06-27,0.18845
2016-07-08,0.21404
2016-07-15,0.23184
2016-07-22,0.23775000000000002
2016-07-29,0.24781
2016-08-05,0.24417
2016-08-12,0.2782
2016-08-19,0.27514
2016-08-26,0.29395
2016-09-02,0.28718
2016-09-09,0.29047
2016-09-16,0.29823
2016-09-23,0.29563
2016-09-30,0.28309
2016-10-12,0.30931
2016-10-19,0.30651
2016-10-27,0.30446
2016-11-03,0.33385
2016-11-12,0.30327
2016-11-23,0.29071
2016-12-04,0.32738
2017-04-12,0.30038
2017-04-30,0.25652
2017-05-14,0.16122
2017-05-30,0.19147999999999998
2017-06-15,0.18376
2017-06-30,0.18719
2017-07-30,0.19262
2017-08-25,0.25151
2017-09-14,0.27634
2017-09-27,0.28913
2017-10-14,0.30169999999999997
2017-10-23,0.31299
2017-11-16,0.32009999999999994
2018-03-03,0.29827
2018-05-07,0.20663
2018-05-25,0.22426000000000001
2018-06-08,0.21594
2018-06-15,0.22688
2018-06-25,0.23997999999999997
2018-07-09,0.27502
2018-07-15,0.28901
2018-08-10,0.30178
2018-08-17,0.29752
2018-08-24,0.31152
2018-09-07,0.31148
2018-09-14,0.33182
2018-09-21,0.30384
2018-09-28,0.33067
