date,silver
YYYY-MM-DD,ppb
2019-04-27,0.32766999999999996
2019-05-10,0.22744
2019-05-19,0.23145
2019-05-24,1.2759300000000002
2019-06-03,1.2087
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27341
2019-07-16,0.12354000000000001
2019-08-15,2.58636
2019-09-05,2.6229799999999996
2019-10-02,2.4255
2020-04-21,3.94081
2020-05-13,4.1211
2020-05-28,4.0277899999999995
2020-06-10,4.29245
2020-06-24,4.42622
2020-07-08,4.269819999999999
2020-08-03,3.91723
2020-08-26,3.97834
2020-09-29,0.04954
2020-11-03,0.03669
2021-05-10,0.0
2021-05-24,0.26344
2021-06-17,0.0550623
2021-06-30,0.0036409000000000003
2021-07-22,0.0060666
2021-08-20,0.038214
2021-09-30,0.0184871
